-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   70 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4620.49 ;     0.00 ;     0.00 ;     0.00 ;    2391.91 ;    -     ;    -     ;     0.00 ;   5970.3 ;      35234.81 ;    68.28 ;      39028.12 ;    75.63 ;  104.15 ;
   6 ;   70 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1550.34 ;     0.00 ;     0.00 ;     0.00 ;    3688.66 ;    -     ;    -     ;     0.00 ;   5970.3 ;      35234.81 ;    68.28 ;      39028.12 ;    75.63 ;   99.78 ;
   6 ;   70 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3207.23 ;     0.00 ;     0.00 ;     0.00 ;    2987.05 ;    -     ;    -     ;     0.00 ;   5970.3 ;      35234.81 ;    68.28 ;      39028.12 ;    75.63 ;   63.83 ;
   6 ;   70 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13452.5 ;      11427.27 ;    80.47 ;      11176.67 ;    78.71 ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13452.5 ;      11427.27 ;    80.47 ;      11176.67 ;    78.71 ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13452.5 ;      11427.27 ;    80.47 ;      11176.67 ;    78.71 ;    0.00 ;
   6 ;   70 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13452.5 ;      11427.27 ;    80.47 ;      11176.67 ;    78.71 ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31087.61 ;     0.00 ;     0.00 ;     0.00 ;   10053.99 ;  1900.00 ;  6400.06 ;     0.00 ;  46066.7 ;     113806.83 ;    55.70 ;     128619.31 ;    62.95 ;  104.49 ;
   6 ;   71 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28464.86 ;     0.00 ;     0.00 ;     0.00 ;    9420.94 ;  1900.00 ;  5845.19 ;     0.00 ;  46066.7 ;     113806.83 ;    55.70 ;     128619.31 ;    62.95 ;  104.39 ;
   6 ;   71 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 21976.25 ;    91.79 ;     0.00 ;     0.00 ;    6838.13 ;  1900.00 ;  4797.10 ;     0.00 ;  46066.7 ;     113806.83 ;    55.70 ;     128619.31 ;    62.95 ;   98.27 ;
   6 ;   71 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25788.46 ;    47.59 ;     0.00 ;     0.00 ;    8247.79 ;  1900.00 ;  5447.30 ;     0.00 ;  46066.7 ;     113806.83 ;    55.70 ;     128619.31 ;    62.95 ;   63.83 ;
   6 ;   71 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5929.87 ;     0.00 ;     0.00 ;     0.00 ;    5607.93 ;    -     ;    -     ;     0.00 ;   7274.8 ;       7167.15 ;    36.02 ;      11777.69 ;    59.19 ;  104.49 ;
   6 ;   71 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  4223.06 ;     0.00 ;     0.00 ;     0.00 ;    5739.24 ;    -     ;    -     ;     0.00 ;   7274.8 ;       7167.15 ;    36.02 ;      11777.69 ;    59.19 ;  104.39 ;
   6 ;   71 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1420.12 ;     0.00 ;     0.00 ;     0.00 ;    5579.08 ;    -     ;    -     ;     0.00 ;   7274.8 ;       7167.15 ;    36.02 ;      11777.69 ;    59.19 ;   98.27 ;
   6 ;   71 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3217.46 ;     0.00 ;     0.00 ;     0.00 ;    5621.75 ;    -     ;    -     ;     0.00 ;   7274.8 ;       7167.15 ;    36.02 ;      11777.69 ;    59.19 ;   63.83 ;
   6 ;   71 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4452.99 ;     0.00 ;     0.00 ;     0.00 ;    2946.01 ;    -     ;    -     ;     0.00 ;   5746.4 ;      35234.81 ;    68.28 ;      39089.45 ;    75.75 ;  104.49 ;
   6 ;   71 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3433.34 ;     0.00 ;     0.00 ;     0.00 ;    3579.06 ;    -     ;    -     ;     0.00 ;   5746.4 ;      35234.81 ;    68.28 ;      39089.45 ;    75.75 ;  104.39 ;
   6 ;   71 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1229.04 ;     0.00 ;     0.00 ;     0.00 ;    4009.96 ;    -     ;    -     ;     0.00 ;   5746.4 ;      35234.81 ;    68.28 ;      39089.45 ;    75.75 ;   98.27 ;
   6 ;   71 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2557.87 ;     0.00 ;     0.00 ;     0.00 ;    3636.41 ;    -     ;    -     ;     0.00 ;   5746.4 ;      35234.81 ;    68.28 ;      39089.45 ;    75.75 ;   63.83 ;
   6 ;   71 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10703.4 ;      11427.27 ;    80.47 ;      11152.39 ;    78.54 ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10703.4 ;      11427.27 ;    80.47 ;      11152.39 ;    78.54 ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2139.47 ;     0.00 ; 14965.73 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10703.4 ;      11427.27 ;    80.47 ;      11152.39 ;    78.54 ;   97.66 ;
   6 ;   71 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2178.39 ;     0.00 ; 15872.71 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10703.4 ;      11427.27 ;    80.47 ;      11152.39 ;    78.54 ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   71 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31809.35 ;    16.66 ;     0.00 ;     0.00 ;    9348.91 ;  1900.00 ;  6400.06 ;     0.00 ;  50104.6 ;     113806.83 ;    55.70 ;     130896.66 ;    64.06 ;   97.72 ;
   6 ;   72 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29529.50 ;   115.60 ;     0.00 ;     0.00 ;    8471.90 ;  1900.00 ;  5845.19 ;     0.00 ;  50104.6 ;     113806.83 ;    55.70 ;     130896.66 ;    64.06 ;   96.93 ;
   6 ;   72 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23390.88 ;   115.60 ;     0.00 ;     0.00 ;    5447.32 ;  1900.00 ;  4797.10 ;     0.00 ;  50104.6 ;     113806.83 ;    55.70 ;     130896.66 ;    64.06 ;   94.65 ;
   6 ;   72 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26944.62 ;    89.64 ;     0.00 ;     0.00 ;    7133.68 ;  1900.00 ;  5447.30 ;     0.00 ;  50104.6 ;     113806.83 ;    55.70 ;     130896.66 ;    64.06 ;   63.83 ;
   6 ;   72 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3804.07 ;     0.00 ;     0.00 ;     0.00 ;    7733.73 ;    -     ;    -     ;     0.00 ;   3312.8 ;       7167.15 ;    36.02 ;       9053.95 ;    45.50 ;   97.72 ;
   6 ;   72 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2048.35 ;     0.00 ;     0.00 ;     0.00 ;    7913.95 ;    -     ;    -     ;     0.00 ;   3312.8 ;       7167.15 ;    36.02 ;       9053.95 ;    45.50 ;   96.93 ;
   6 ;   72 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   802.74 ;     0.00 ;     0.00 ;     0.00 ;    6196.46 ;    -     ;    -     ;     0.00 ;   3312.8 ;       7167.15 ;    36.02 ;       9053.95 ;    45.50 ;   94.65 ;
   6 ;   72 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1863.08 ;     0.00 ;     0.00 ;     0.00 ;    6976.12 ;    -     ;    -     ;     0.00 ;   3312.8 ;       7167.15 ;    36.02 ;       9053.95 ;    45.50 ;   63.83 ;
   6 ;   72 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5691.46 ;     0.00 ;     0.00 ;     0.00 ;    1707.54 ;    -     ;    -     ;     0.00 ;   6386.1 ;      35234.81 ;    68.28 ;      38640.14 ;    74.88 ;   96.93 ;
   6 ;   72 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5058.62 ;     0.00 ;     0.00 ;     0.00 ;    1953.78 ;    -     ;    -     ;     0.00 ;   6386.1 ;      35234.81 ;    68.28 ;      38640.14 ;    74.88 ;   96.93 ;
   6 ;   72 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2053.22 ;     0.00 ;     0.00 ;     0.00 ;    3185.78 ;    -     ;    -     ;     0.00 ;   6386.1 ;      35234.81 ;    68.28 ;      38640.14 ;    74.88 ;   94.65 ;
   6 ;   72 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3666.29 ;     0.00 ;     0.00 ;     0.00 ;    2527.99 ;    -     ;    -     ;     0.00 ;   6386.1 ;      35234.81 ;    68.28 ;      38640.14 ;    74.88 ;   63.83 ;
   6 ;   72 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11427.27 ;    80.47 ;      11197.32 ;    78.85 ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11427.27 ;    80.47 ;      11197.32 ;    78.85 ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11427.27 ;    80.47 ;      11197.32 ;    78.85 ;    0.00 ;
   6 ;   72 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12765.6 ;      11427.27 ;    80.47 ;      11197.32 ;    78.85 ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31361.10 ;     0.00 ;     0.00 ;     0.00 ;   10310.50 ;  1900.00 ;  6400.06 ;     0.00 ;  47554.9 ;     113806.83 ;    55.70 ;     129780.00 ;    63.52 ;   84.11 ;
   6 ;   73 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28795.77 ;     0.00 ;     0.00 ;     0.00 ;    9620.03 ;  1900.00 ;  5845.19 ;     0.00 ;  47554.9 ;     113806.83 ;    55.70 ;     129780.00 ;    63.52 ;   83.58 ;
   6 ;   73 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23173.59 ;    98.43 ;     0.00 ;     0.00 ;    6177.44 ;  1900.00 ;  4797.10 ;     0.00 ;  47554.9 ;     113806.83 ;    55.70 ;     129780.00 ;    63.52 ;   81.22 ;
   6 ;   73 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26553.57 ;    51.04 ;     0.00 ;     0.00 ;    8016.13 ;  1900.00 ;  5447.30 ;     0.00 ;  47554.9 ;     113806.83 ;    55.70 ;     129780.00 ;    63.52 ;   63.83 ;
   6 ;   73 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5470.05 ;     0.00 ;     0.00 ;     0.00 ;    6184.95 ;    -     ;    -     ;     0.00 ;   5427.5 ;       7167.15 ;    36.02 ;      10222.01 ;    51.37 ;   84.11 ;
   6 ;   73 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3819.88 ;     0.00 ;     0.00 ;     0.00 ;    6259.62 ;    -     ;    -     ;     0.00 ;   5427.5 ;       7167.15 ;    36.02 ;      10222.01 ;    51.37 ;   83.58 ;
   6 ;   73 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1617.78 ;     0.00 ;     0.00 ;     0.00 ;    5498.62 ;    -     ;    -     ;     0.00 ;   5427.5 ;       7167.15 ;    36.02 ;      10222.01 ;    51.37 ;   81.22 ;
   6 ;   73 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  3110.96 ;     0.00 ;     0.00 ;     0.00 ;    5845.44 ;    -     ;    -     ;     0.00 ;   5427.5 ;       7167.15 ;    36.02 ;      10222.01 ;    51.37 ;   63.83 ;
   6 ;   73 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5104.27 ;     0.00 ;     0.00 ;     0.00 ;    2294.73 ;    -     ;    -     ;     0.00 ;   5346.2 ;      35234.81 ;    68.28 ;      38576.10 ;    74.75 ;   84.11 ;
   6 ;   73 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4046.87 ;     0.00 ;     0.00 ;     0.00 ;    2965.53 ;    -     ;    -     ;     0.00 ;   5346.2 ;      35234.81 ;    68.28 ;      38576.10 ;    74.75 ;   83.58 ;
   6 ;   73 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1371.27 ;     0.00 ;     0.00 ;     0.00 ;    3867.73 ;    -     ;    -     ;     0.00 ;   5346.2 ;      35234.81 ;    68.28 ;      38576.10 ;    74.75 ;   81.22 ;
   6 ;   73 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2936.93 ;     0.00 ;     0.00 ;     0.00 ;    3257.36 ;    -     ;    -     ;     0.00 ;   5346.2 ;      35234.81 ;    68.28 ;      38576.10 ;    74.75 ;   63.83 ;
   6 ;   73 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11427.27 ;    80.47 ;      11292.59 ;    79.52 ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11427.27 ;    80.47 ;      11292.59 ;    79.52 ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11427.27 ;    80.47 ;      11292.59 ;    79.52 ;    0.00 ;
   6 ;   73 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14073.6 ;      11427.27 ;    80.47 ;      11292.59 ;    79.52 ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32420.33 ;    33.45 ;     0.00 ;     0.00 ;    8754.71 ;  1900.00 ;  6400.06 ;     0.00 ;  49498.5 ;     113806.83 ;    55.70 ;     130571.45 ;    63.90 ;  107.78 ;
   6 ;   74 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29743.23 ;   115.60 ;     0.00 ;     0.00 ;    8258.17 ;  1900.00 ;  5845.19 ;     0.00 ;  49498.5 ;     113806.83 ;    55.70 ;     130571.45 ;    63.90 ;  106.61 ;
   6 ;   74 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22648.35 ;   115.60 ;     0.00 ;     0.00 ;    6189.85 ;  1900.00 ;  4797.10 ;     0.00 ;  49498.5 ;     113806.83 ;    55.70 ;     130571.45 ;    63.90 ;  101.47 ;
   6 ;   74 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26766.73 ;    94.05 ;     0.00 ;     0.00 ;    7315.97 ;  1900.00 ;  5447.30 ;     0.00 ;  49498.5 ;     113806.83 ;    55.70 ;     130571.45 ;    63.90 ;   63.83 ;
   6 ;   74 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3017.62 ;     0.00 ;     0.00 ;     0.00 ;    8520.18 ;    -     ;    -     ;     0.00 ;   1599.7 ;       7167.15 ;    36.02 ;       7654.25 ;    38.47 ;  107.78 ;
   6 ;   74 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1480.65 ;     0.00 ;     0.00 ;     0.00 ;    8481.65 ;    -     ;    -     ;     0.00 ;   1599.7 ;       7167.15 ;    36.02 ;       7654.25 ;    38.47 ;  106.61 ;
   6 ;   74 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   752.83 ;     0.00 ;     0.00 ;     0.00 ;    6246.37 ;    -     ;    -     ;     0.00 ;   1599.7 ;       7167.15 ;    36.02 ;       7654.25 ;    38.47 ;  101.47 ;
   6 ;   74 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1506.48 ;     0.00 ;     0.00 ;     0.00 ;    7332.73 ;    -     ;    -     ;     0.00 ;   1599.7 ;       7167.15 ;    36.02 ;       7654.25 ;    38.47 ;   63.83 ;
   6 ;   74 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5883.71 ;     0.00 ;     0.00 ;     0.00 ;    1515.29 ;    -     ;    -     ;     0.00 ;   4250.3 ;      35234.81 ;    68.28 ;      36961.08 ;    71.62 ;  106.61 ;
   6 ;   74 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4907.04 ;     0.00 ;     0.00 ;     0.00 ;    2105.36 ;    -     ;    -     ;     0.00 ;   4250.3 ;      35234.81 ;    68.28 ;      36961.08 ;    71.62 ;  106.61 ;
   6 ;   74 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1886.40 ;     0.00 ;     0.00 ;     0.00 ;    3352.60 ;    -     ;    -     ;     0.00 ;   4250.3 ;      35234.81 ;    68.28 ;      36961.08 ;    71.62 ;  101.47 ;
   6 ;   74 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3597.01 ;     0.00 ;     0.00 ;     0.00 ;    2597.27 ;    -     ;    -     ;     0.00 ;   4250.3 ;      35234.81 ;    68.28 ;      36961.08 ;    71.62 ;   63.83 ;
   6 ;   74 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13925.0 ;      11427.27 ;    80.47 ;      11132.78 ;    78.40 ;    0.00 ;
