-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   61 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14640.4 ;      11316.19 ;    79.69 ;      11130.85 ;    78.38 ;    0.00 ;
   6 ;   61 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31045.89 ;    24.50 ;     0.00 ;     0.00 ;   10120.21 ;  2321.14 ;  6629.00 ;     0.00 ;  48391.5 ;     113757.04 ;    55.68 ;     128730.88 ;    63.00 ;   91.78 ;
   6 ;   62 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3219.38 ;   393.00 ; 28826.27 ;   115.60 ;     0.00 ;     0.00 ;    9494.15 ;  1900.00 ;  5865.27 ;     0.00 ;  48391.5 ;     113757.04 ;    55.68 ;     128730.88 ;    63.00 ;   91.77 ;
   6 ;   62 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22103.22 ;   115.60 ;     0.00 ;     0.00 ;    7264.98 ;  1900.00 ;  4656.29 ;     0.00 ;  48391.5 ;     113757.04 ;    55.68 ;     128730.88 ;    63.00 ;   86.32 ;
   6 ;   62 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3193.68 ;   393.00 ; 25922.55 ;    91.70 ;     0.00 ;     0.00 ;    8502.53 ;  2010.48 ;  5438.75 ;     0.00 ;  48391.5 ;     113757.04 ;    55.68 ;     128730.88 ;    63.00 ;   80.90 ;
   6 ;   62 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6252.95 ;     0.00 ;     0.00 ;     0.00 ;    5284.85 ;    -     ;    -     ;     0.00 ;   5127.0 ;       6064.54 ;    30.48 ;       8301.81 ;    41.72 ;   91.78 ;
   6 ;   62 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  4837.72 ;     0.00 ;     0.00 ;     0.00 ;    5124.58 ;    -     ;    -     ;     0.00 ;   5127.0 ;       6064.54 ;    30.48 ;       8301.81 ;    41.72 ;   91.77 ;
   6 ;   62 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1364.92 ;     0.00 ;     0.00 ;     0.00 ;    5634.28 ;    -     ;    -     ;     0.00 ;   5127.0 ;       6064.54 ;    30.48 ;       8301.81 ;    41.72 ;   86.32 ;
   6 ;   62 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3408.29 ;     0.00 ;     0.00 ;     0.00 ;    5430.91 ;    -     ;    -     ;     0.00 ;   5127.0 ;       6064.54 ;    30.48 ;       8301.81 ;    41.72 ;   80.90 ;
   6 ;   62 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4519.21 ;     0.00 ;     0.00 ;     0.00 ;    2879.79 ;    -     ;    -     ;     0.00 ;   4948.9 ;      35229.25 ;    68.27 ;      38099.32 ;    73.83 ;   91.78 ;
   6 ;   62 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3506.55 ;     0.00 ;     0.00 ;     0.00 ;    3505.85 ;    -     ;    -     ;     0.00 ;   4948.9 ;      35229.25 ;    68.27 ;      38099.32 ;    73.83 ;   91.77 ;
   6 ;   62 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1353.52 ;     0.00 ;     0.00 ;     0.00 ;    3885.48 ;    -     ;    -     ;     0.00 ;   4948.9 ;      35229.25 ;    68.27 ;      38099.32 ;    73.83 ;   86.32 ;
   6 ;   62 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2655.83 ;     0.00 ;     0.00 ;     0.00 ;    3538.45 ;    -     ;    -     ;     0.00 ;   4948.9 ;      35229.25 ;    68.27 ;      38099.32 ;    73.83 ;   80.90 ;
   6 ;   62 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11751.7 ;      11316.19 ;    79.69 ;      11006.75 ;    77.51 ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11751.7 ;      11316.19 ;    79.69 ;      11006.75 ;    77.51 ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11751.7 ;      11316.19 ;    79.69 ;      11006.75 ;    77.51 ;    0.00 ;
   6 ;   62 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11751.7 ;      11316.19 ;    79.69 ;      11006.75 ;    77.51 ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33567.94 ;     8.45 ;     0.00 ;     0.00 ;    7544.00 ;  2321.14 ;  6629.00 ;     0.00 ;  46123.7 ;     113757.04 ;    55.68 ;     126714.09 ;    62.02 ;  119.53 ;
   6 ;   63 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31961.45 ;   115.47 ;     0.00 ;     0.00 ;    6001.72 ;  1900.00 ;  5865.27 ;     0.00 ;  46123.7 ;     113757.04 ;    55.68 ;     126714.09 ;    62.02 ;  119.53 ;
   6 ;   63 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23917.42 ;   115.60 ;     0.00 ;     0.00 ;    4920.78 ;  1900.00 ;  4656.29 ;     0.00 ;  46123.7 ;     113757.04 ;    55.68 ;     126714.09 ;    62.02 ;  115.45 ;
   6 ;   63 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28211.93 ;    87.46 ;     0.00 ;     0.00 ;    5845.84 ;  2010.48 ;  5438.75 ;     0.00 ;  46123.7 ;     113757.04 ;    55.68 ;     126714.09 ;    62.02 ;   80.90 ;
   6 ;   63 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2459.84 ;     0.00 ;     0.00 ;     0.00 ;    9077.96 ;    -     ;    -     ;     0.00 ;   1601.9 ;       6064.54 ;    30.48 ;       6614.00 ;    33.24 ;  119.53 ;
   6 ;   63 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1625.08 ;     0.00 ;     0.00 ;     0.00 ;    8337.22 ;    -     ;    -     ;     0.00 ;   1601.9 ;       6064.54 ;    30.48 ;       6614.00 ;    33.24 ;  119.53 ;
   6 ;   63 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   760.84 ;     0.00 ;     0.00 ;     0.00 ;    6238.36 ;    -     ;    -     ;     0.00 ;   1601.9 ;       6064.54 ;    30.48 ;       6614.00 ;    33.24 ;  115.45 ;
   6 ;   63 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1395.95 ;     0.00 ;     0.00 ;     0.00 ;    7443.25 ;    -     ;    -     ;     0.00 ;   1601.9 ;       6064.54 ;    30.48 ;       6614.00 ;    33.24 ;   80.90 ;
   6 ;   63 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5321.68 ;     0.00 ;     0.00 ;     0.00 ;    2077.32 ;    -     ;    -     ;     0.00 ;   6803.5 ;      35229.25 ;    68.27 ;      39723.99 ;    76.98 ;  119.52 ;
   6 ;   63 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4884.83 ;     0.00 ;     0.00 ;     0.00 ;    2127.57 ;    -     ;    -     ;     0.00 ;   6803.5 ;      35229.25 ;    68.27 ;      39723.99 ;    76.98 ;  119.52 ;
   6 ;   63 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1555.19 ;     0.00 ;     0.00 ;     0.00 ;    3683.81 ;    -     ;    -     ;     0.00 ;   6803.5 ;      35229.25 ;    68.27 ;      39723.99 ;    76.98 ;  115.45 ;
   6 ;   63 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3272.96 ;     0.00 ;     0.00 ;     0.00 ;    2921.33 ;    -     ;    -     ;     0.00 ;   6803.5 ;      35229.25 ;    68.27 ;      39723.99 ;    76.98 ;   80.90 ;
   6 ;   63 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12391.3 ;      11316.19 ;    79.69 ;      11032.93 ;    77.69 ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12391.3 ;      11316.19 ;    79.69 ;      11032.93 ;    77.69 ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12391.3 ;      11316.19 ;    79.69 ;      11032.93 ;    77.69 ;    0.00 ;
   6 ;   63 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12391.3 ;      11316.19 ;    79.69 ;      11032.93 ;    77.69 ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31483.80 ;     0.00 ;     0.00 ;     0.00 ;   10187.80 ;  2321.14 ;  6629.00 ;     0.00 ;  50092.9 ;     113757.04 ;    55.68 ;     130423.67 ;    63.83 ;   83.60 ;
   6 ;   64 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29402.79 ;    18.69 ;     0.00 ;     0.00 ;    9031.70 ;  1900.00 ;  5865.27 ;     0.00 ;  50092.9 ;     113757.04 ;    55.68 ;     130423.67 ;    63.83 ;   83.34 ;
   6 ;   64 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22323.19 ;   115.60 ;     0.00 ;     0.00 ;    7045.01 ;  1900.00 ;  4656.29 ;     0.00 ;  50092.9 ;     113757.04 ;    55.68 ;     130423.67 ;    63.83 ;   78.63 ;
   6 ;   64 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26277.83 ;    64.04 ;     0.00 ;     0.00 ;    8304.86 ;  2010.48 ;  5438.75 ;     0.00 ;  50092.9 ;     113757.04 ;    55.68 ;     130423.67 ;    63.83 ;   80.90 ;
   6 ;   64 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5419.54 ;     0.00 ;     0.00 ;     0.00 ;    6235.46 ;    -     ;    -     ;     0.00 ;   4597.0 ;       6064.54 ;    30.48 ;       8471.40 ;    42.58 ;   83.60 ;
   6 ;   64 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3619.01 ;     0.00 ;     0.00 ;     0.00 ;    6460.49 ;    -     ;    -     ;     0.00 ;   4597.0 ;       6064.54 ;    30.48 ;       8471.40 ;    42.58 ;   83.34 ;
   6 ;   64 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1209.43 ;     0.00 ;     0.00 ;     0.00 ;    5906.97 ;    -     ;    -     ;     0.00 ;   4597.0 ;       6064.54 ;    30.48 ;       8471.40 ;    42.58 ;   78.63 ;
   6 ;   64 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2841.96 ;     0.00 ;     0.00 ;     0.00 ;    6114.44 ;    -     ;    -     ;     0.00 ;   4597.0 ;       6064.54 ;    30.48 ;       8471.40 ;    42.58 ;   80.90 ;
   6 ;   64 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5006.12 ;     0.00 ;     0.00 ;     0.00 ;    2392.88 ;    -     ;    -     ;     0.00 ;   7009.4 ;      35229.25 ;    68.27 ;      40107.32 ;    77.72 ;   83.60 ;
   6 ;   64 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3639.32 ;     0.00 ;     0.00 ;     0.00 ;    3373.08 ;    -     ;    -     ;     0.00 ;   7009.4 ;      35229.25 ;    68.27 ;      40107.32 ;    77.72 ;   83.34 ;
   6 ;   64 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1306.34 ;     0.00 ;     0.00 ;     0.00 ;    3932.66 ;    -     ;    -     ;     0.00 ;   7009.4 ;      35229.25 ;    68.27 ;      40107.32 ;    77.72 ;   78.63 ;
   6 ;   64 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2788.20 ;     0.00 ;     0.00 ;     0.00 ;    3406.08 ;    -     ;    -     ;     0.00 ;   7009.4 ;      35229.25 ;    68.27 ;      40107.32 ;    77.72 ;   80.90 ;
   6 ;   64 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12392.2 ;      11316.19 ;    79.69 ;      11058.44 ;    77.87 ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12392.2 ;      11316.19 ;    79.69 ;      11058.44 ;    77.87 ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12392.2 ;      11316.19 ;    79.69 ;      11058.44 ;    77.87 ;    0.00 ;
   6 ;   64 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12392.2 ;      11316.19 ;    79.69 ;      11058.44 ;    77.87 ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31983.85 ;    56.93 ;     0.00 ;     0.00 ;    9214.67 ;  2321.14 ;  6629.00 ;     0.00 ;  47215.4 ;     113757.04 ;    55.68 ;     128652.81 ;    62.97 ;  103.89 ;
   6 ;   65 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29945.21 ;   115.60 ;     0.00 ;     0.00 ;    8056.19 ;  1900.00 ;  5865.27 ;     0.00 ;  47215.4 ;     113757.04 ;    55.68 ;     128652.81 ;    62.97 ;  103.60 ;
   6 ;   65 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23632.96 ;   115.60 ;     0.00 ;     0.00 ;    5205.24 ;  1900.00 ;  4656.29 ;     0.00 ;  47215.4 ;     113757.04 ;    55.68 ;     128652.81 ;    62.97 ;  100.01 ;
   6 ;   65 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27207.02 ;   100.21 ;     0.00 ;     0.00 ;    6881.84 ;  2010.48 ;  5438.75 ;     0.00 ;  47215.4 ;     113757.04 ;    55.68 ;     128652.81 ;    62.97 ;   80.90 ;
   6 ;   65 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4429.22 ;     0.00 ;     0.00 ;     0.00 ;    7108.58 ;    -     ;    -     ;     0.00 ;   4678.0 ;       6064.54 ;    30.48 ;       8876.49 ;    44.61 ;  103.89 ;
   6 ;   65 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2727.60 ;     0.00 ;     0.00 ;     0.00 ;    7234.70 ;    -     ;    -     ;     0.00 ;   4678.0 ;       6064.54 ;    30.48 ;       8876.49 ;    44.61 ;  103.60 ;
   6 ;   65 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1068.48 ;     0.00 ;     0.00 ;     0.00 ;    5930.72 ;    -     ;    -     ;     0.00 ;   4678.0 ;       6064.54 ;    30.48 ;       8876.49 ;    44.61 ;  100.01 ;
   6 ;   65 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2313.73 ;     0.00 ;     0.00 ;     0.00 ;    6525.48 ;    -     ;    -     ;     0.00 ;   4678.0 ;       6064.54 ;    30.48 ;       8876.49 ;    44.61 ;   80.90 ;
   6 ;   65 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4911.99 ;     0.00 ;     0.00 ;     0.00 ;    2487.01 ;    -     ;    -     ;     0.00 ;   5207.9 ;      35229.25 ;    68.27 ;      38476.30 ;    74.56 ;  103.89 ;
   6 ;   65 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3438.01 ;     0.00 ;     0.00 ;     0.00 ;    3574.39 ;    -     ;    -     ;     0.00 ;   5207.9 ;      35229.25 ;    68.27 ;      38476.30 ;    74.56 ;  103.60 ;
   6 ;   65 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1335.64 ;     0.00 ;     0.00 ;     0.00 ;    3903.36 ;    -     ;    -     ;     0.00 ;   5207.9 ;      35229.25 ;    68.27 ;      38476.30 ;    74.56 ;  100.01 ;
   6 ;   65 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2734.59 ;     0.00 ;     0.00 ;     0.00 ;    3459.70 ;    -     ;    -     ;     0.00 ;   5207.9 ;      35229.25 ;    68.27 ;      38476.30 ;    74.56 ;   80.90 ;
   6 ;   65 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12214.7 ;      11316.19 ;    79.69 ;      11050.74 ;    77.82 ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12214.7 ;      11316.19 ;    79.69 ;      11050.74 ;    77.82 ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12214.7 ;      11316.19 ;    79.69 ;      11050.74 ;    77.82 ;    0.00 ;
   6 ;   65 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12214.7 ;      11316.19 ;    79.69 ;      11050.74 ;    77.82 ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
