***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   60 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31055.97 ;     0.00 ;     0.00 ;     0.00 ;   10615.63 ;  1900.00 ;  5797.76 ;     0.00 ;  51982.9 ;     103795.42 ;    50.80 ;     121895.33 ;    59.66 ;   83.82 ;
   6 ;   61 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28905.92 ;    57.02 ;     0.00 ;     0.00 ;    9566.90 ;  1900.00 ;  5852.76 ;     0.00 ;  51982.9 ;     103795.42 ;    50.80 ;     121895.33 ;    59.66 ;   83.39 ;
   6 ;   61 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23022.67 ;   115.60 ;     0.00 ;     0.00 ;    6345.53 ;  1900.00 ;  4248.82 ;     0.00 ;  51982.9 ;     103795.42 ;    50.80 ;     121895.33 ;    59.66 ;   79.87 ;
   6 ;   61 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26419.40 ;    72.44 ;     0.00 ;     0.00 ;    8171.69 ;  1900.00 ;  5006.66 ;     0.00 ;  51982.9 ;     103795.42 ;    50.80 ;     121895.33 ;    59.66 ;  105.45 ;
   6 ;   61 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  6814.42 ;     0.00 ;     0.00 ;     0.00 ;    4840.58 ;    -     ;    -     ;     0.00 ;   3825.9 ;       6393.22 ;    32.13 ;       7188.33 ;    36.13 ;   83.82 ;
   6 ;   61 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  5631.93 ;     0.00 ;     0.00 ;     0.00 ;    4447.57 ;    -     ;    -     ;     0.00 ;   3825.9 ;       6393.22 ;    32.13 ;       7188.33 ;    36.13 ;   83.39 ;
   6 ;   61 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1535.26 ;     0.00 ;     0.00 ;     0.00 ;    5581.14 ;    -     ;    -     ;     0.00 ;   3825.9 ;       6393.22 ;    32.13 ;       7188.33 ;    36.13 ;   79.87 ;
   6 ;   61 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  3817.95 ;     0.00 ;     0.00 ;     0.00 ;    5138.45 ;    -     ;    -     ;     0.00 ;   3825.9 ;       6393.22 ;    32.13 ;       7188.33 ;    36.13 ;  105.45 ;
   6 ;   61 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5014.63 ;     0.00 ;     0.00 ;     0.00 ;    2384.37 ;    -     ;    -     ;     0.00 ;   7434.9 ;      34788.89 ;    67.41 ;      39618.71 ;    76.77 ;   83.82 ;
   6 ;   61 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3579.30 ;     0.00 ;     0.00 ;     0.00 ;    3433.10 ;    -     ;    -     ;     0.00 ;   7434.9 ;      34788.89 ;    67.41 ;      39618.71 ;    76.77 ;   83.39 ;
   6 ;   61 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1436.23 ;     0.00 ;     0.00 ;     0.00 ;    3802.77 ;    -     ;    -     ;     0.00 ;   7434.9 ;      34788.89 ;    67.41 ;      39618.71 ;    76.77 ;   79.87 ;
   6 ;   61 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2844.63 ;     0.00 ;     0.00 ;     0.00 ;    3349.65 ;    -     ;    -     ;     0.00 ;   7434.9 ;      34788.89 ;    67.41 ;      39618.71 ;    76.77 ;  105.45 ;
   6 ;   61 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14635.0 ;      11192.86 ;    78.82 ;      10966.07 ;    77.22 ;    0.00 ;
   6 ;   61 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14635.0 ;      11192.86 ;    78.82 ;      10966.07 ;    77.22 ;    0.00 ;
   6 ;   61 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14635.0 ;      11192.86 ;    78.82 ;      10966.07 ;    77.22 ;    0.00 ;
   6 ;   61 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14635.0 ;      11192.86 ;    78.82 ;      10966.07 ;    77.22 ;    0.00 ;
   6 ;   61 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31657.47 ;    20.71 ;     0.00 ;     0.00 ;    9504.84 ;  1900.00 ;  5797.76 ;     0.00 ;  44678.5 ;     103795.42 ;    50.80 ;     114660.14 ;    56.12 ;  116.19 ;
   6 ;   62 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29488.80 ;   115.60 ;     0.00 ;     0.00 ;    8512.60 ;  1900.00 ;  5852.76 ;     0.00 ;  44678.5 ;     103795.42 ;    50.80 ;     114660.14 ;    56.12 ;  116.17 ;
   6 ;   62 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22591.41 ;   115.60 ;     0.00 ;     0.00 ;    6246.79 ;  1900.00 ;  4248.82 ;     0.00 ;  44678.5 ;     103795.42 ;    50.80 ;     114660.14 ;    56.12 ;  110.98 ;
   6 ;   62 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26481.32 ;    90.71 ;     0.00 ;     0.00 ;    7598.04 ;  1900.00 ;  5006.66 ;     0.00 ;  44678.5 ;     103795.42 ;    50.80 ;     114660.14 ;    56.12 ;  105.45 ;
   6 ;   62 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4960.28 ;     0.00 ;     0.00 ;     0.00 ;    6577.52 ;    -     ;    -     ;     0.00 ;   5143.8 ;       6393.22 ;    32.13 ;       9449.88 ;    47.49 ;  116.19 ;
   6 ;   62 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3146.12 ;     0.00 ;     0.00 ;     0.00 ;    6816.18 ;    -     ;    -     ;     0.00 ;   5143.8 ;       6393.22 ;    32.13 ;       9449.88 ;    47.49 ;  116.17 ;
   6 ;   62 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1121.16 ;     0.00 ;     0.00 ;     0.00 ;    5878.04 ;    -     ;    -     ;     0.00 ;   5143.8 ;       6393.22 ;    32.13 ;       9449.88 ;    47.49 ;  110.98 ;
   6 ;   62 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2572.08 ;     0.00 ;     0.00 ;     0.00 ;    6267.13 ;    -     ;    -     ;     0.00 ;   5143.8 ;       6393.22 ;    32.13 ;       9449.88 ;    47.49 ;  105.45 ;
   6 ;   62 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4683.60 ;     0.00 ;     0.00 ;     0.00 ;    2715.40 ;    -     ;    -     ;     0.00 ;   4762.3 ;      34788.89 ;    67.41 ;      37337.90 ;    72.35 ;  116.19 ;
   6 ;   62 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3488.42 ;     0.00 ;     0.00 ;     0.00 ;    3523.98 ;    -     ;    -     ;     0.00 ;   4762.3 ;      34788.89 ;    67.41 ;      37337.90 ;    72.35 ;  116.17 ;
   6 ;   62 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1366.90 ;     0.00 ;     0.00 ;     0.00 ;    3872.10 ;    -     ;    -     ;     0.00 ;   4762.3 ;      34788.89 ;    67.41 ;      37337.90 ;    72.35 ;  110.98 ;
   6 ;   62 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2701.92 ;     0.00 ;     0.00 ;     0.00 ;    3492.36 ;    -     ;    -     ;     0.00 ;   4762.3 ;      34788.89 ;    67.41 ;      37337.90 ;    72.35 ;  105.45 ;
   6 ;   62 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11744.5 ;      11192.86 ;    78.82 ;      10848.62 ;    76.40 ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11744.5 ;      11192.86 ;    78.82 ;      10848.62 ;    76.40 ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11744.5 ;      11192.86 ;    78.82 ;      10848.62 ;    76.40 ;    0.00 ;
   6 ;   62 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11744.5 ;      11192.86 ;    78.82 ;      10848.62 ;    76.40 ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33423.79 ;     7.83 ;     0.00 ;     0.00 ;    7687.54 ;  1900.00 ;  5797.76 ;     0.00 ;  42447.5 ;     103795.42 ;    50.80 ;     113776.29 ;    55.68 ;  141.00 ;
   6 ;   63 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31750.60 ;   113.83 ;     0.00 ;     0.00 ;    6210.94 ;  1900.00 ;  5852.76 ;     0.00 ;  42447.5 ;     103795.42 ;    50.80 ;     113776.29 ;    55.68 ;  140.60 ;
   6 ;   63 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23214.40 ;   115.60 ;     0.00 ;     0.00 ;    5585.70 ;  1900.00 ;  4248.82 ;     0.00 ;  42447.5 ;     103795.42 ;    50.80 ;     113776.29 ;    55.68 ;  135.35 ;
   6 ;   63 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27763.38 ;    86.94 ;     0.00 ;     0.00 ;    6274.12 ;  1900.00 ;  5006.66 ;     0.00 ;  42447.5 ;     103795.42 ;    50.80 ;     113776.29 ;    55.68 ;  105.45 ;
   6 ;   63 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3332.21 ;     0.00 ;     0.00 ;     0.00 ;    8205.59 ;    -     ;    -     ;     0.00 ;   1620.1 ;       6393.22 ;    32.13 ;       6759.10 ;    33.97 ;  141.00 ;
   6 ;   63 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2444.02 ;     0.00 ;     0.00 ;     0.00 ;    7518.28 ;    -     ;    -     ;     0.00 ;   1620.1 ;       6393.22 ;    32.13 ;       6759.10 ;    33.97 ;  140.60 ;
   6 ;   63 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   664.28 ;     0.00 ;     0.00 ;     0.00 ;    6334.92 ;    -     ;    -     ;     0.00 ;   1620.1 ;       6393.22 ;    32.13 ;       6759.10 ;    33.97 ;  135.35 ;
   6 ;   63 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1754.21 ;     0.00 ;     0.00 ;     0.00 ;    7085.00 ;    -     ;    -     ;     0.00 ;   1620.1 ;       6393.22 ;    32.13 ;       6759.10 ;    33.97 ;  105.45 ;
   6 ;   63 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1499.77 ;     0.00 ;  4451.32 ;     0.00 ;     0.00 ;     0.00 ;    1796.71 ;    -     ;    -     ;     0.00 ;   6620.3 ;      34788.89 ;    67.41 ;      39415.98 ;    76.38 ;  137.95 ;
   6 ;   63 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1390.43 ;     0.00 ;  4054.38 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   6620.3 ;      34788.89 ;    67.41 ;      39415.98 ;    76.38 ;  137.95 ;
   6 ;   63 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1497.91 ;     0.00 ;     0.00 ;     0.00 ;    2913.99 ;    -     ;    -     ;     0.00 ;   6620.3 ;      34788.89 ;    67.41 ;      39415.98 ;    76.38 ;  135.35 ;
   6 ;   63 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1307.88 ;     0.00 ;  2832.94 ;     0.00 ;     0.00 ;     0.00 ;    2402.27 ;    -     ;    -     ;     0.00 ;   6620.3 ;      34788.89 ;    67.41 ;      39415.98 ;    76.38 ;  105.45 ;
   6 ;   63 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12387.1 ;      11192.86 ;    78.82 ;      10871.17 ;    76.55 ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12387.1 ;      11192.86 ;    78.82 ;      10871.17 ;    76.55 ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12387.1 ;      11192.86 ;    78.82 ;      10871.17 ;    76.55 ;    0.00 ;
   6 ;   63 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12387.1 ;      11192.86 ;    78.82 ;      10871.17 ;    76.55 ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31329.01 ;     0.00 ;     0.00 ;     0.00 ;    9812.59 ;  1900.00 ;  5797.76 ;     0.00 ;  46265.2 ;     103795.42 ;    50.80 ;     116869.09 ;    57.20 ;  108.05 ;
   6 ;   64 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29273.55 ;    18.69 ;     0.00 ;     0.00 ;    8630.94 ;  1900.00 ;  5852.76 ;     0.00 ;  46265.2 ;     103795.42 ;    50.80 ;     116869.09 ;    57.20 ;  107.53 ;
   6 ;   64 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22852.64 ;   115.60 ;     0.00 ;     0.00 ;    5985.56 ;  1900.00 ;  4248.82 ;     0.00 ;  46265.2 ;     103795.42 ;    50.80 ;     116869.09 ;    57.20 ;  103.44 ;
   6 ;   64 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26483.43 ;    64.04 ;     0.00 ;     0.00 ;    7569.26 ;  1900.00 ;  5006.66 ;     0.00 ;  46265.2 ;     103795.42 ;    50.80 ;     116869.09 ;    57.20 ;  105.45 ;
   6 ;   64 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4973.04 ;     0.00 ;     0.00 ;     0.00 ;    6564.76 ;    -     ;    -     ;     0.00 ;   4515.1 ;       6393.22 ;    32.13 ;       9078.50 ;    45.63 ;  108.05 ;
   6 ;   64 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3204.39 ;     0.00 ;     0.00 ;     0.00 ;    6757.91 ;    -     ;    -     ;     0.00 ;   4515.1 ;       6393.22 ;    32.13 ;       9078.50 ;    45.63 ;  107.53 ;
   6 ;   64 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   916.36 ;     0.00 ;     0.00 ;     0.00 ;    6082.84 ;    -     ;    -     ;     0.00 ;   4515.1 ;       6393.22 ;    32.13 ;       9078.50 ;    45.63 ;  103.44 ;
   6 ;   64 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2482.00 ;     0.00 ;     0.00 ;     0.00 ;    6357.20 ;    -     ;    -     ;     0.00 ;   4515.1 ;       6393.22 ;    32.13 ;       9078.50 ;    45.63 ;  105.45 ;
   6 ;   64 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4978.60 ;     0.00 ;     0.00 ;     0.00 ;    2420.40 ;    -     ;    -     ;     0.00 ;   6819.9 ;      34788.89 ;    67.41 ;      39402.42 ;    76.35 ;  108.05 ;
   6 ;   64 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3548.49 ;     0.00 ;     0.00 ;     0.00 ;    3463.91 ;    -     ;    -     ;     0.00 ;   6819.9 ;      34788.89 ;    67.41 ;      39402.42 ;    76.35 ;  107.53 ;
   6 ;   64 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1341.27 ;     0.00 ;     0.00 ;     0.00 ;    3897.73 ;    -     ;    -     ;     0.00 ;   6819.9 ;      34788.89 ;    67.41 ;      39402.42 ;    76.35 ;  103.44 ;
   6 ;   64 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2779.19 ;     0.00 ;     0.00 ;     0.00 ;    3415.09 ;    -     ;    -     ;     0.00 ;   6819.9 ;      34788.89 ;    67.41 ;      39402.42 ;    76.35 ;  105.45 ;
   6 ;   64 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12384.9 ;      11192.86 ;    78.82 ;      10894.87 ;    76.72 ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12384.9 ;      11192.86 ;    78.82 ;      10894.87 ;    76.72 ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12384.9 ;      11192.86 ;    78.82 ;      10894.87 ;    76.72 ;    0.00 ;
   6 ;   64 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12384.9 ;      11192.86 ;    78.82 ;      10894.87 ;    76.72 ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
