-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   86 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2968.87 ;     0.00 ;     0.00 ;     0.00 ;    8568.93 ;    -     ;    -     ;     0.00 ;   2387.1 ;       6063.24 ;    30.47 ;       7064.26 ;    35.50 ;  119.45 ;
   6 ;   86 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2024.71 ;     0.00 ;     0.00 ;     0.00 ;    7937.59 ;    -     ;    -     ;     0.00 ;   2387.1 ;       6063.24 ;    30.47 ;       7064.26 ;    35.50 ;  119.44 ;
   6 ;   86 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1066.12 ;     0.00 ;     0.00 ;     0.00 ;    5933.08 ;    -     ;    -     ;     0.00 ;   2387.1 ;       6063.24 ;    30.47 ;       7064.26 ;    35.50 ;  115.56 ;
   6 ;   86 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1775.36 ;     0.00 ;     0.00 ;     0.00 ;    7063.84 ;    -     ;    -     ;     0.00 ;   2387.1 ;       6063.24 ;    30.47 ;       7064.26 ;    35.50 ;   81.04 ;
   6 ;   86 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5746.20 ;     0.00 ;     0.00 ;     0.00 ;    1652.80 ;    -     ;    -     ;     0.00 ;   7518.6 ;      35716.48 ;    69.21 ;      40784.79 ;    79.03 ;  119.44 ;
   6 ;   86 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4936.47 ;     0.00 ;     0.00 ;     0.00 ;    2075.93 ;    -     ;    -     ;     0.00 ;   7518.6 ;      35716.48 ;    69.21 ;      40784.79 ;    79.03 ;  119.44 ;
   6 ;   86 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1690.21 ;     0.00 ;     0.00 ;     0.00 ;    3548.79 ;    -     ;    -     ;     0.00 ;   7518.6 ;      35716.48 ;    69.21 ;      40784.79 ;    79.03 ;  115.56 ;
   6 ;   86 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3465.65 ;     0.00 ;     0.00 ;     0.00 ;    2728.63 ;    -     ;    -     ;     0.00 ;   7518.6 ;      35716.48 ;    69.21 ;      40784.79 ;    79.03 ;   81.04 ;
   6 ;   86 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12448.1 ;      11331.40 ;    79.80 ;      10959.84 ;    77.18 ;    0.00 ;
   6 ;   86 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12448.1 ;      11331.40 ;    79.80 ;      10959.84 ;    77.18 ;    0.00 ;
   6 ;   86 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12448.1 ;      11331.40 ;    79.80 ;      10959.84 ;    77.18 ;    0.00 ;
   6 ;   86 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12448.1 ;      11331.40 ;    79.80 ;      10959.84 ;    77.18 ;    0.00 ;
   6 ;   86 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2788.40 ;   393.00 ; 33071.09 ;     1.52 ;     0.00 ;     0.00 ;    8822.03 ;  2377.25 ;  6629.00 ;     0.00 ;  52795.5 ;     113716.32 ;    55.66 ;     132728.68 ;    64.96 ;   20.36 ;
   6 ;   87 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2784.79 ;   393.00 ; 30265.89 ;   112.01 ;     0.00 ;     0.00 ;    8485.53 ;  1900.00 ;  5861.38 ;     0.00 ;  52795.5 ;     113716.32 ;    55.66 ;     132728.68 ;    64.96 ;   20.12 ;
   6 ;   87 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 24119.48 ;   115.60 ;     0.00 ;     0.00 ;    5489.72 ;  1900.00 ;  4462.66 ;     0.00 ;  52795.5 ;     113716.32 ;    55.66 ;     132728.68 ;    64.96 ;   18.92 ;
   6 ;   87 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2776.72 ;   393.00 ; 27814.79 ;    84.88 ;     0.00 ;     0.00 ;    7020.43 ;  2025.21 ;  5337.50 ;     0.00 ;  52795.5 ;     113716.32 ;    55.66 ;     132728.68 ;    64.96 ;   81.04 ;
   6 ;   87 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4159.17 ;     0.00 ;     0.00 ;     0.00 ;    7670.83 ;    -     ;    -     ;     0.00 ;   5575.6 ;       6063.24 ;    30.47 ;       9816.91 ;    49.34 ;   20.36 ;
   6 ;   87 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2595.27 ;     0.00 ;     0.00 ;     0.00 ;    7659.23 ;    -     ;    -     ;     0.00 ;   5575.6 ;       6063.24 ;    30.47 ;       9816.91 ;    49.34 ;   20.12 ;
   6 ;   87 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1181.74 ;     0.00 ;     0.00 ;     0.00 ;    6109.66 ;    -     ;    -     ;     0.00 ;   5575.6 ;       6063.24 ;    30.47 ;       9816.91 ;    49.34 ;   18.92 ;
   6 ;   87 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2272.61 ;     0.00 ;     0.00 ;     0.00 ;    6858.79 ;    -     ;    -     ;     0.00 ;   5575.6 ;       6063.24 ;    30.47 ;       9816.91 ;    49.34 ;   81.04 ;
   6 ;   87 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4262.85 ;     0.00 ;     0.00 ;     0.00 ;    3136.15 ;    -     ;    -     ;     0.00 ;   6943.3 ;      35716.48 ;    69.21 ;      40606.24 ;    78.69 ;   20.36 ;
   6 ;   87 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3528.16 ;     0.00 ;     0.00 ;     0.00 ;    3484.24 ;    -     ;    -     ;     0.00 ;   6943.3 ;      35716.48 ;    69.21 ;      40606.24 ;    78.69 ;   20.12 ;
   6 ;   87 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1250.85 ;     0.00 ;     0.00 ;     0.00 ;    3988.15 ;    -     ;    -     ;     0.00 ;   6943.3 ;      35716.48 ;    69.21 ;      40606.24 ;    78.69 ;   18.92 ;
   6 ;   87 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2540.08 ;     0.00 ;     0.00 ;     0.00 ;    3654.21 ;    -     ;    -     ;     0.00 ;   6943.3 ;      35716.48 ;    69.21 ;      40606.24 ;    78.69 ;   81.04 ;
   6 ;   87 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14549.6 ;      11331.40 ;    79.80 ;      11097.80 ;    78.15 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14549.6 ;      11331.40 ;    79.80 ;      11097.80 ;    78.15 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14549.6 ;      11331.40 ;    79.80 ;      11097.80 ;    78.15 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14549.6 ;      11331.40 ;    79.80 ;      11097.80 ;    78.15 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 34864.21 ;    73.00 ;     0.00 ;     0.00 ;    7121.39 ;  2377.25 ;  6629.00 ;     0.00 ;  57126.5 ;     113716.32 ;    55.66 ;     134747.04 ;    65.95 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 31797.17 ;   115.60 ;     0.00 ;     0.00 ;    6975.23 ;  1900.00 ;  5861.38 ;     0.00 ;  57126.5 ;     113716.32 ;    55.66 ;     134747.04 ;    65.95 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23480.56 ;   115.60 ;     0.00 ;     0.00 ;    6128.64 ;  1900.00 ;  4462.66 ;     0.00 ;  57126.5 ;     113716.32 ;    55.66 ;     134747.04 ;    65.95 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28289.48 ;   104.42 ;     0.00 ;     0.00 ;    6574.60 ;  2025.21 ;  5337.50 ;     0.00 ;  57126.5 ;     113716.32 ;    55.66 ;     134747.04 ;    65.95 ;   81.04 ;
   6 ;   88 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3214.29 ;     0.00 ;     0.00 ;     0.00 ;    8615.71 ;    -     ;    -     ;     0.00 ;   4363.2 ;       6063.24 ;    30.47 ;       9187.07 ;    46.17 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1718.95 ;     0.00 ;     0.00 ;     0.00 ;    8535.55 ;    -     ;    -     ;     0.00 ;   4363.2 ;       6063.24 ;    30.47 ;       9187.07 ;    46.17 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   792.53 ;     0.00 ;     0.00 ;     0.00 ;    6498.87 ;    -     ;    -     ;     0.00 ;   4363.2 ;       6063.24 ;    30.47 ;       9187.07 ;    46.17 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1630.88 ;     0.00 ;     0.00 ;     0.00 ;    7500.52 ;    -     ;    -     ;     0.00 ;   4363.2 ;       6063.24 ;    30.47 ;       9187.07 ;    46.17 ;   81.04 ;
   6 ;   88 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3507.10 ;     0.00 ;     0.00 ;     0.00 ;    3891.90 ;    -     ;    -     ;     0.00 ;   7453.3 ;      35716.48 ;    69.21 ;      40966.13 ;    79.38 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3759.32 ;     0.00 ;     0.00 ;     0.00 ;    3253.08 ;    -     ;    -     ;     0.00 ;   7453.3 ;      35716.48 ;    69.21 ;      40966.13 ;    79.38 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1658.33 ;     0.00 ;     0.00 ;     0.00 ;    3580.67 ;    -     ;    -     ;     0.00 ;   7453.3 ;      35716.48 ;    69.21 ;      40966.13 ;    79.38 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2603.75 ;     0.00 ;     0.00 ;     0.00 ;    3590.53 ;    -     ;    -     ;     0.00 ;   7453.3 ;      35716.48 ;    69.21 ;      40966.13 ;    79.38 ;   81.04 ;
   6 ;   88 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18047.7 ;      11331.40 ;    79.80 ;      11293.18 ;    79.53 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17469.75 ;     0.00 ;     0.00 ;     0.00 ;  -12134.85 ;    -     ;    -     ;     0.00 ;  18047.7 ;      11331.40 ;    79.80 ;      11293.18 ;    79.53 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 14754.03 ;     0.00 ;     0.00 ;     0.00 ;  -10036.83 ;    -     ;    -     ;     0.00 ;  18047.7 ;      11331.40 ;    79.80 ;      11293.18 ;    79.53 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16311.13 ;     0.00 ;     0.00 ;     0.00 ;  -11273.96 ;    -     ;    -     ;     0.00 ;  18047.7 ;      11331.40 ;    79.80 ;      11293.18 ;    79.53 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31895.82 ;    56.17 ;     0.00 ;     0.00 ;    9831.94 ;  2377.25 ;  6629.00 ;     0.00 ;  51563.5 ;     113716.32 ;    55.66 ;     132396.96 ;    64.80 ;   81.31 ;
   6 ;   89 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29120.60 ;   115.60 ;     0.00 ;     0.00 ;    9410.80 ;  1900.00 ;  5861.38 ;     0.00 ;  51563.5 ;     113716.32 ;    55.66 ;     132396.96 ;    64.80 ;   81.31 ;
   6 ;   89 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23047.72 ;   115.60 ;     0.00 ;     0.00 ;    6320.48 ;  1900.00 ;  4462.66 ;     0.00 ;  51563.5 ;     113716.32 ;    55.66 ;     132396.96 ;    64.80 ;   76.47 ;
   6 ;   89 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26699.76 ;   100.01 ;     0.00 ;     0.00 ;    7918.90 ;  2025.21 ;  5337.50 ;     0.00 ;  51563.5 ;     113716.32 ;    55.66 ;     132396.96 ;    64.80 ;   81.04 ;
   6 ;   89 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5023.67 ;     0.00 ;     0.00 ;     0.00 ;    6631.33 ;    -     ;    -     ;     0.00 ;   4371.5 ;       6063.24 ;    30.47 ;       8269.91 ;    41.56 ;   81.31 ;
   6 ;   89 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3749.31 ;     0.00 ;     0.00 ;     0.00 ;    6330.19 ;    -     ;    -     ;     0.00 ;   4371.5 ;       6063.24 ;    30.47 ;       8269.91 ;    41.56 ;   81.31 ;
   6 ;   89 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1094.61 ;     0.00 ;     0.00 ;     0.00 ;    6021.79 ;    -     ;    -     ;     0.00 ;   4371.5 ;       6063.24 ;    30.47 ;       8269.91 ;    41.56 ;   76.47 ;
   6 ;   89 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2707.12 ;     0.00 ;     0.00 ;     0.00 ;    6249.29 ;    -     ;    -     ;     0.00 ;   4371.5 ;       6063.24 ;    30.47 ;       8269.91 ;    41.56 ;   81.04 ;
   6 ;   89 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4233.28 ;     0.00 ;     0.00 ;     0.00 ;    3165.72 ;    -     ;    -     ;     0.00 ;   5433.7 ;      35716.48 ;    69.21 ;      39058.92 ;    75.69 ;   81.31 ;
   6 ;   89 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3794.90 ;     0.00 ;     0.00 ;     0.00 ;    3217.50 ;    -     ;    -     ;     0.00 ;   5433.7 ;      35716.48 ;    69.21 ;      39058.92 ;    75.69 ;   81.31 ;
   6 ;   89 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1293.76 ;     0.00 ;     0.00 ;     0.00 ;    3945.24 ;    -     ;    -     ;     0.00 ;   5433.7 ;      35716.48 ;    69.21 ;      39058.92 ;    75.69 ;   76.47 ;
   6 ;   89 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2613.02 ;     0.00 ;     0.00 ;     0.00 ;    3581.26 ;    -     ;    -     ;     0.00 ;   5433.7 ;      35716.48 ;    69.21 ;      39058.92 ;    75.69 ;   81.04 ;
   6 ;   89 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11126.5 ;      11331.40 ;    79.80 ;      11052.69 ;    77.83 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11126.5 ;      11331.40 ;    79.80 ;      11052.69 ;    77.83 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11126.5 ;      11331.40 ;    79.80 ;      11052.69 ;    77.83 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11126.5 ;      11331.40 ;    79.80 ;      11052.69 ;    77.83 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33785.39 ;    76.05 ;     0.00 ;     0.00 ;    8203.26 ;  2377.25 ;  6629.00 ;     0.00 ;  56399.8 ;     113716.32 ;    55.66 ;     135007.56 ;    66.08 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29903.00 ;   115.60 ;     0.00 ;     0.00 ;    8869.40 ;  1900.00 ;  5861.38 ;     0.00 ;  56399.8 ;     113716.32 ;    55.66 ;     135007.56 ;    66.08 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23722.81 ;   115.60 ;     0.00 ;     0.00 ;    5886.39 ;  1900.00 ;  4462.66 ;     0.00 ;  56399.8 ;     113716.32 ;    55.66 ;     135007.56 ;    66.08 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27716.99 ;   105.22 ;     0.00 ;     0.00 ;    7147.89 ;  2025.21 ;  5337.50 ;     0.00 ;  56399.8 ;     113716.32 ;    55.66 ;     135007.56 ;    66.08 ;   81.04 ;
   6 ;   90 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2309.80 ;     0.00 ;     0.00 ;     0.00 ;    9520.20 ;    -     ;    -     ;     0.00 ;   1593.3 ;       6063.24 ;    30.47 ;       6669.60 ;    33.52 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1465.54 ;     0.00 ;     0.00 ;     0.00 ;    8788.96 ;    -     ;    -     ;     0.00 ;   1593.3 ;       6063.24 ;    30.47 ;       6669.60 ;    33.52 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;   1593.3 ;       6063.24 ;    30.47 ;       6669.60 ;    33.52 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1310.69 ;     0.00 ;     0.00 ;     0.00 ;    7820.72 ;    -     ;    -     ;     0.00 ;   1593.3 ;       6063.24 ;    30.47 ;       6669.60 ;    33.52 ;   81.04 ;
