***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   29 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22557.23 ;   115.60 ;     0.00 ;     0.00 ;    6042.87 ;  1900.00 ;  3792.30 ;     0.00 ;  37099.1 ;      97912.25 ;    47.92 ;     104684.68 ;    51.24 ;  171.85 ;
   6 ;   29 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27515.32 ;    65.12 ;     0.00 ;     0.00 ;    6300.35 ;  1900.00 ;  4765.68 ;     0.00 ;  37099.1 ;      97912.25 ;    47.92 ;     104684.68 ;    51.24 ;  117.26 ;
   6 ;   29 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2234.72 ;     0.00 ;     0.00 ;     0.00 ;    9303.08 ;    -     ;    -     ;     0.00 ;   1626.8 ;       4902.85 ;    24.64 ;       5731.40 ;    28.81 ;  182.60 ;
   6 ;   29 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1426.30 ;     0.00 ;     0.00 ;     0.00 ;    8536.00 ;    -     ;    -     ;     0.00 ;   1626.8 ;       4902.85 ;    24.64 ;       5731.40 ;    28.81 ;  181.54 ;
   6 ;   29 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   440.77 ;     0.00 ;     0.00 ;     0.00 ;    6558.43 ;    -     ;    -     ;     0.00 ;   1626.8 ;       4902.85 ;    24.64 ;       5731.40 ;    28.81 ;  171.85 ;
   6 ;   29 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1127.37 ;     0.00 ;     0.00 ;     0.00 ;    7711.83 ;    -     ;    -     ;     0.00 ;   1626.8 ;       4902.85 ;    24.64 ;       5731.40 ;    28.81 ;  117.26 ;
   6 ;   29 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4463.21 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   7101.6 ;      34713.68 ;    67.27 ;      39057.65 ;    75.69 ;  170.44 ;
   6 ;   29 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  3819.77 ;     0.00 ;     0.00 ;     0.00 ;    1973.23 ;    -     ;    -     ;     0.00 ;   7101.6 ;      34713.68 ;    67.27 ;      39057.65 ;    75.69 ;  170.44 ;
   6 ;   29 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  3151.71 ;     0.00 ;     0.00 ;     0.00 ;     867.89 ;    -     ;    -     ;     0.00 ;   7101.6 ;      34713.68 ;    67.27 ;      39057.65 ;    75.69 ;  170.44 ;
   6 ;   29 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  3642.17 ;     0.00 ;     0.00 ;     0.00 ;    1332.71 ;    -     ;    -     ;     0.00 ;   7101.6 ;      34713.68 ;    67.27 ;      39057.65 ;    75.69 ;  117.26 ;
   6 ;   29 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16191.8 ;      10993.47 ;    77.42 ;      10650.94 ;    75.00 ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16191.8 ;      10993.47 ;    77.42 ;      10650.94 ;    75.00 ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16191.8 ;      10993.47 ;    77.42 ;      10650.94 ;    75.00 ;    0.00 ;
   6 ;   29 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16191.8 ;      10993.47 ;    77.42 ;      10650.94 ;    75.00 ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 31287.59 ;     0.00 ;     0.00 ;     0.00 ;   10625.01 ;  1900.00 ;  5788.89 ;     0.00 ;  52402.8 ;      97912.25 ;    47.92 ;     117263.30 ;    57.39 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29339.57 ;    90.05 ;     0.00 ;     0.00 ;    9407.27 ;  1900.00 ;  5843.89 ;     0.00 ;  52402.8 ;      97912.25 ;    47.92 ;     117263.30 ;    57.39 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23647.48 ;   115.60 ;     0.00 ;     0.00 ;    5961.72 ;  1900.00 ;  3792.30 ;     0.00 ;  52402.8 ;      97912.25 ;    47.92 ;     117263.30 ;    57.39 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26899.17 ;    79.67 ;     0.00 ;     0.00 ;    7940.16 ;  1900.00 ;  4765.68 ;     0.00 ;  52402.8 ;      97912.25 ;    47.92 ;     117263.30 ;    57.39 ;  117.26 ;
   6 ;   30 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  6660.40 ;     0.00 ;     0.00 ;     0.00 ;    5169.60 ;    -     ;    -     ;     0.00 ;  12615.2 ;       4902.85 ;    24.64 ;      13458.01 ;    67.64 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5504.84 ;     0.00 ;     0.00 ;     0.00 ;    4749.66 ;    -     ;    -     ;     0.00 ;  12615.2 ;       4902.85 ;    24.64 ;      13458.01 ;    67.64 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2497.95 ;     0.00 ;     0.00 ;     0.00 ;    4793.45 ;    -     ;    -     ;     0.00 ;  12615.2 ;       4902.85 ;    24.64 ;      13458.01 ;    67.64 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  4248.87 ;     0.00 ;     0.00 ;     0.00 ;    4882.54 ;    -     ;    -     ;     0.00 ;  12615.2 ;       4902.85 ;    24.64 ;      13458.01 ;    67.64 ;  117.26 ;
   6 ;   30 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3564.61 ;     0.00 ;     0.00 ;     0.00 ;    3834.39 ;    -     ;    -     ;     0.00 ;   4074.3 ;      34713.68 ;    67.27 ;      36844.49 ;    71.40 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  2978.01 ;     0.00 ;     0.00 ;     0.00 ;    4034.39 ;    -     ;    -     ;     0.00 ;   4074.3 ;      34713.68 ;    67.27 ;      36844.49 ;    71.40 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1652.26 ;     0.00 ;     0.00 ;     0.00 ;    3586.74 ;    -     ;    -     ;     0.00 ;   4074.3 ;      34713.68 ;    67.27 ;      36844.49 ;    71.40 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2444.48 ;     0.00 ;     0.00 ;     0.00 ;    3749.81 ;    -     ;    -     ;     0.00 ;   4074.3 ;      34713.68 ;    67.27 ;      36844.49 ;    71.40 ;  117.26 ;
   6 ;   30 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11457.8 ;      10993.47 ;    77.42 ;      10622.00 ;    74.80 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11457.8 ;      10993.47 ;    77.42 ;      10622.00 ;    74.80 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13581.19 ;     0.00 ;     0.00 ;     0.00 ;   -8863.99 ;    -     ;    -     ;     0.00 ;  11457.8 ;      10993.47 ;    77.42 ;      10622.00 ;    74.80 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15892.57 ;     0.00 ;     0.00 ;     0.00 ;  -10855.40 ;    -     ;    -     ;     0.00 ;  11457.8 ;      10993.47 ;    77.42 ;      10622.00 ;    74.80 ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32689.26 ;     0.00 ;     0.00 ;     0.00 ;    8214.24 ;  1900.00 ;  5788.89 ;     0.00 ;  36139.7 ;      97912.25 ;    47.92 ;     102647.09 ;    50.24 ;  172.83 ;
   6 ;   31 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30192.81 ;    15.95 ;     0.00 ;     0.00 ;    7470.84 ;  1900.00 ;  5843.89 ;     0.00 ;  36139.7 ;      97912.25 ;    47.92 ;     102647.09 ;    50.24 ;  171.85 ;
   6 ;   31 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22658.89 ;   115.60 ;     0.00 ;     0.00 ;    5941.21 ;  1900.00 ;  3792.30 ;     0.00 ;  36139.7 ;      97912.25 ;    47.92 ;     102647.09 ;    50.24 ;  165.02 ;
   6 ;   31 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 26941.27 ;    63.44 ;     0.00 ;     0.00 ;    6872.73 ;  1900.00 ;  4765.68 ;     0.00 ;  36139.7 ;      97912.25 ;    47.92 ;     102647.09 ;    50.24 ;  117.26 ;
   6 ;   31 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3441.47 ;     0.00 ;     0.00 ;     0.00 ;    8096.33 ;    -     ;    -     ;     0.00 ;   2569.2 ;       4902.85 ;    24.64 ;       6335.81 ;    31.84 ;  172.83 ;
   6 ;   31 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1618.62 ;     0.00 ;     0.00 ;     0.00 ;    8343.68 ;    -     ;    -     ;     0.00 ;   2569.2 ;       4902.85 ;    24.64 ;       6335.81 ;    31.84 ;  171.85 ;
   6 ;   31 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   660.09 ;     0.00 ;     0.00 ;     0.00 ;    6339.11 ;    -     ;    -     ;     0.00 ;   2569.2 ;       4902.85 ;    24.64 ;       6335.81 ;    31.84 ;  165.02 ;
   6 ;   31 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1599.82 ;     0.00 ;     0.00 ;     0.00 ;    7239.38 ;    -     ;    -     ;     0.00 ;   2569.2 ;       4902.85 ;    24.64 ;       6335.81 ;    31.84 ;  117.26 ;
   6 ;   31 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4493.35 ;     0.00 ;     0.00 ;     0.00 ;    1686.25 ;    -     ;    -     ;     0.00 ;   5272.2 ;      34713.68 ;    67.27 ;      37959.59 ;    73.56 ;  167.68 ;
   6 ;   31 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  4071.24 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   5272.2 ;      34713.68 ;    67.27 ;      37959.59 ;    73.56 ;  167.68 ;
   6 ;   31 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  1471.22 ;     0.00 ;     0.00 ;     0.00 ;    2548.38 ;    -     ;    -     ;     0.00 ;   5272.2 ;      34713.68 ;    67.27 ;      37959.59 ;    73.56 ;  165.02 ;
   6 ;   31 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  2833.82 ;     0.00 ;     0.00 ;     0.00 ;    2141.06 ;    -     ;    -     ;     0.00 ;   5272.2 ;      34713.68 ;    67.27 ;      37959.59 ;    73.56 ;  117.26 ;
   6 ;   31 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11652.2 ;      10993.47 ;    77.42 ;      10467.91 ;    73.71 ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11652.2 ;      10993.47 ;    77.42 ;      10467.91 ;    73.71 ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11652.2 ;      10993.47 ;    77.42 ;      10467.91 ;    73.71 ;    0.00 ;
   6 ;   31 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11652.2 ;      10993.47 ;    77.42 ;      10467.91 ;    73.71 ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32786.66 ;     3.25 ;     0.00 ;     0.00 ;    8320.09 ;  1900.00 ;  5788.89 ;     0.00 ;  45065.7 ;      97912.25 ;    47.92 ;     109348.60 ;    53.52 ;  139.41 ;
   6 ;   32 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30027.95 ;    93.75 ;     0.00 ;     0.00 ;    7913.50 ;  1900.00 ;  5843.89 ;     0.00 ;  45065.7 ;      97912.25 ;    47.92 ;     109348.60 ;    53.52 ;  138.61 ;
   6 ;   32 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22847.66 ;   115.60 ;     0.00 ;     0.00 ;    5952.44 ;  1900.00 ;  3792.30 ;     0.00 ;  45065.7 ;      97912.25 ;    47.92 ;     109348.60 ;    53.52 ;  131.93 ;
   6 ;   32 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27028.57 ;    81.34 ;     0.00 ;     0.00 ;    7003.32 ;  1900.00 ;  4765.68 ;     0.00 ;  45065.7 ;      97912.25 ;    47.92 ;     109348.60 ;    53.52 ;  117.26 ;
   6 ;   32 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3997.42 ;     0.00 ;     0.00 ;     0.00 ;    7540.38 ;    -     ;    -     ;     0.00 ;   5010.0 ;       4902.85 ;    24.64 ;       7737.65 ;    38.89 ;  139.41 ;
   6 ;   32 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2564.11 ;     0.00 ;     0.00 ;     0.00 ;    7398.19 ;    -     ;    -     ;     0.00 ;   5010.0 ;       4902.85 ;    24.64 ;       7737.65 ;    38.89 ;  138.61 ;
   6 ;   32 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1030.59 ;     0.00 ;     0.00 ;     0.00 ;    5968.61 ;    -     ;    -     ;     0.00 ;   5010.0 ;       4902.85 ;    24.64 ;       7737.65 ;    38.89 ;  131.93 ;
   6 ;   32 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2144.97 ;     0.00 ;     0.00 ;     0.00 ;    6694.23 ;    -     ;    -     ;     0.00 ;   5010.0 ;       4902.85 ;    24.64 ;       7737.65 ;    38.89 ;  117.26 ;
   6 ;   32 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4791.61 ;     0.00 ;     0.00 ;     0.00 ;    1780.29 ;    -     ;    -     ;     0.00 ;   9104.2 ;      34713.68 ;    67.27 ;      41090.35 ;    79.62 ;  136.63 ;
   6 ;   32 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4394.02 ;     0.00 ;     0.00 ;     0.00 ;    1791.28 ;    -     ;    -     ;     0.00 ;   9104.2 ;      34713.68 ;    67.27 ;      41090.35 ;    79.62 ;  136.63 ;
   6 ;   32 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1586.49 ;     0.00 ;     0.00 ;     0.00 ;    2825.41 ;    -     ;    -     ;     0.00 ;   9104.2 ;      34713.68 ;    67.27 ;      41090.35 ;    79.62 ;  131.93 ;
   6 ;   32 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3042.57 ;     0.00 ;     0.00 ;     0.00 ;    2324.61 ;    -     ;    -     ;     0.00 ;   9104.2 ;      34713.68 ;    67.27 ;      41090.35 ;    79.62 ;  117.26 ;
   6 ;   32 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13208.8 ;      10993.47 ;    77.42 ;      10711.87 ;    75.43 ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13208.8 ;      10993.47 ;    77.42 ;      10711.87 ;    75.43 ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13208.8 ;      10993.47 ;    77.42 ;      10711.87 ;    75.43 ;    0.00 ;
   6 ;   32 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13208.8 ;      10993.47 ;    77.42 ;      10711.87 ;    75.43 ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32911.76 ;     0.00 ;     0.00 ;     0.00 ;    8191.74 ;  1900.00 ;  5788.89 ;     0.00 ;  47391.7 ;      97912.25 ;    47.92 ;     109127.18 ;    53.41 ;  117.43 ;
   6 ;   33 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29827.91 ;    13.95 ;     0.00 ;     0.00 ;    8033.74 ;  1900.00 ;  5843.89 ;     0.00 ;  47391.7 ;      97912.25 ;    47.92 ;     109127.18 ;    53.41 ;  117.11 ;
   6 ;   33 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22466.97 ;   115.60 ;     0.00 ;     0.00 ;    6371.23 ;  1900.00 ;  3792.30 ;     0.00 ;  47391.7 ;      97912.25 ;    47.92 ;     109127.18 ;    53.41 ;  110.15 ;
