-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   88 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32034.19 ;     0.00 ;     0.00 ;     0.00 ;    9637.41 ;  2387.59 ;  6629.00 ;     0.00 ;  51181.8 ;     113741.51 ;    55.67 ;     132214.43 ;    64.71 ;   81.24 ;
   6 ;   89 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29223.72 ;    83.22 ;     0.00 ;     0.00 ;    9275.31 ;  1900.00 ;  5865.27 ;     0.00 ;  51181.8 ;     113741.51 ;    55.67 ;     132214.43 ;    64.71 ;   81.24 ;
   6 ;   89 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22818.75 ;   115.60 ;     0.00 ;     0.00 ;    6549.45 ;  1900.00 ;  4648.15 ;     0.00 ;  51181.8 ;     113741.51 ;    55.67 ;     132214.43 ;    64.71 ;   76.41 ;
   6 ;   89 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26639.94 ;    78.18 ;     0.00 ;     0.00 ;    7956.90 ;  2027.92 ;  5434.53 ;     0.00 ;  51181.8 ;     113741.51 ;    55.67 ;     132214.43 ;    64.71 ;   80.90 ;
   6 ;   89 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  4872.67 ;     0.00 ;     0.00 ;     0.00 ;    6782.33 ;    -     ;    -     ;     0.00 ;   4406.9 ;       6116.86 ;    30.74 ;       8406.14 ;    42.25 ;   81.24 ;
   6 ;   89 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3687.75 ;     0.00 ;     0.00 ;     0.00 ;    6391.75 ;    -     ;    -     ;     0.00 ;   4406.9 ;       6116.86 ;    30.74 ;       8406.14 ;    42.25 ;   81.24 ;
   6 ;   89 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1085.03 ;     0.00 ;     0.00 ;     0.00 ;    6031.37 ;    -     ;    -     ;     0.00 ;   4406.9 ;       6116.86 ;    30.74 ;       8406.14 ;    42.25 ;   76.41 ;
   6 ;   89 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2649.05 ;     0.00 ;     0.00 ;     0.00 ;    6307.35 ;    -     ;    -     ;     0.00 ;   4406.9 ;       6116.86 ;    30.74 ;       8406.14 ;    42.25 ;   80.90 ;
   6 ;   89 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4189.74 ;     0.00 ;     0.00 ;     0.00 ;    3209.26 ;    -     ;    -     ;     0.00 ;   5348.8 ;      35553.59 ;    68.89 ;      38780.78 ;    75.15 ;   81.24 ;
   6 ;   89 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3790.33 ;     0.00 ;     0.00 ;     0.00 ;    3222.07 ;    -     ;    -     ;     0.00 ;   5348.8 ;      35553.59 ;    68.89 ;      38780.78 ;    75.15 ;   81.24 ;
   6 ;   89 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1298.37 ;     0.00 ;     0.00 ;     0.00 ;    3940.63 ;    -     ;    -     ;     0.00 ;   5348.8 ;      35553.59 ;    68.89 ;      38780.78 ;    75.15 ;   76.41 ;
   6 ;   89 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2602.99 ;     0.00 ;     0.00 ;     0.00 ;    3591.30 ;    -     ;    -     ;     0.00 ;   5348.8 ;      35553.59 ;    68.89 ;      38780.78 ;    75.15 ;   80.90 ;
   6 ;   89 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11190.0 ;      11316.85 ;    79.69 ;      11030.04 ;    77.67 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11190.0 ;      11316.85 ;    79.69 ;      11030.04 ;    77.67 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11190.0 ;      11316.85 ;    79.69 ;      11030.04 ;    77.67 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11190.0 ;      11316.85 ;    79.69 ;      11030.04 ;    77.67 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33931.74 ;    75.28 ;     0.00 ;     0.00 ;    8056.14 ;  2387.59 ;  6629.00 ;     0.00 ;  56041.9 ;     113741.51 ;    55.67 ;     134749.01 ;    65.95 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30693.35 ;   115.60 ;     0.00 ;     0.00 ;    8079.05 ;  1900.00 ;  5865.27 ;     0.00 ;  56041.9 ;     113741.51 ;    55.67 ;     134749.01 ;    65.95 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23811.04 ;   115.60 ;     0.00 ;     0.00 ;    5798.16 ;  1900.00 ;  4648.15 ;     0.00 ;  56041.9 ;     113741.51 ;    55.67 ;     134749.01 ;    65.95 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27974.33 ;   105.02 ;     0.00 ;     0.00 ;    6890.35 ;  2027.92 ;  5434.53 ;     0.00 ;  56041.9 ;     113741.51 ;    55.67 ;     134749.01 ;    65.95 ;   80.90 ;
   6 ;   90 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2281.41 ;     0.00 ;     0.00 ;     0.00 ;    9548.59 ;    -     ;    -     ;     0.00 ;   1599.9 ;       6116.86 ;    30.74 ;       6732.29 ;    33.84 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1474.72 ;     0.00 ;     0.00 ;     0.00 ;    8779.78 ;    -     ;    -     ;     0.00 ;   1599.9 ;       6116.86 ;    30.74 ;       6732.29 ;    33.84 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;   1599.9 ;       6116.86 ;    30.74 ;       6732.29 ;    33.84 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1305.25 ;     0.00 ;     0.00 ;     0.00 ;    7826.15 ;    -     ;    -     ;     0.00 ;   1599.9 ;       6116.86 ;    30.74 ;       6732.29 ;    33.84 ;   80.90 ;
   6 ;   90 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5374.73 ;     0.00 ;     0.00 ;     0.00 ;    2024.27 ;    -     ;    -     ;     0.00 ;  11156.2 ;      35553.59 ;    68.89 ;      43749.88 ;    84.78 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4242.23 ;     0.00 ;     0.00 ;     0.00 ;    2770.17 ;    -     ;    -     ;     0.00 ;  11156.2 ;      35553.59 ;    68.89 ;      43749.88 ;    84.78 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2222.61 ;     0.00 ;     0.00 ;     0.00 ;    3016.39 ;    -     ;    -     ;     0.00 ;  11156.2 ;      35553.59 ;    68.89 ;      43749.88 ;    84.78 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3492.12 ;     0.00 ;     0.00 ;     0.00 ;    2702.16 ;    -     ;    -     ;     0.00 ;  11156.2 ;      35553.59 ;    68.89 ;      43749.88 ;    84.78 ;   80.90 ;
   6 ;   90 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17383.4 ;      11316.85 ;    79.69 ;      11298.06 ;    79.56 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17383.4 ;      11316.85 ;    79.69 ;      11298.06 ;    79.56 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17383.4 ;      11316.85 ;    79.69 ;      11298.06 ;    79.56 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17383.4 ;      11316.85 ;    79.69 ;      11298.06 ;    79.56 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32210.74 ;    39.09 ;     0.00 ;     0.00 ;    8931.85 ;  2387.59 ;  6629.00 ;     0.00 ;  49171.4 ;     113741.51 ;    55.67 ;     128636.41 ;    62.96 ;  120.65 ;
   6 ;   91 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29204.24 ;   115.60 ;     0.00 ;     0.00 ;    8759.06 ;  1900.00 ;  5865.27 ;     0.00 ;  49171.4 ;     113741.51 ;    55.67 ;     128636.41 ;    62.96 ;  119.10 ;
   6 ;   91 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23061.99 ;   115.60 ;     0.00 ;     0.00 ;    5776.21 ;  1900.00 ;  4648.15 ;     0.00 ;  49171.4 ;     113741.51 ;    55.67 ;     128636.41 ;    62.96 ;  116.12 ;
   6 ;   91 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26808.11 ;    95.53 ;     0.00 ;     0.00 ;    7257.73 ;  2027.92 ;  5434.53 ;     0.00 ;  49171.4 ;     113741.51 ;    55.67 ;     128636.41 ;    62.96 ;   80.90 ;
   6 ;   91 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3375.77 ;     0.00 ;     0.00 ;     0.00 ;    8162.03 ;    -     ;    -     ;     0.00 ;   2440.0 ;       6116.86 ;    30.74 ;       7307.17 ;    36.72 ;  120.65 ;
   6 ;   91 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1584.25 ;     0.00 ;     0.00 ;     0.00 ;    8378.05 ;    -     ;    -     ;     0.00 ;   2440.0 ;       6116.86 ;    30.74 ;       7307.17 ;    36.72 ;  119.10 ;
   6 ;   91 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   778.09 ;     0.00 ;     0.00 ;     0.00 ;    6221.11 ;    -     ;    -     ;     0.00 ;   2440.0 ;       6116.86 ;    30.74 ;       7307.17 ;    36.72 ;  116.12 ;
   6 ;   91 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1636.24 ;     0.00 ;     0.00 ;     0.00 ;    7202.96 ;    -     ;    -     ;     0.00 ;   2440.0 ;       6116.86 ;    30.74 ;       7307.17 ;    36.72 ;   80.90 ;
   6 ;   91 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   4727.0 ;      35553.59 ;    68.89 ;      37522.22 ;    72.71 ;  118.96 ;
   6 ;   91 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5284.24 ;     0.00 ;     0.00 ;     0.00 ;    1728.16 ;    -     ;    -     ;     0.00 ;   4727.0 ;      35553.59 ;    68.89 ;      37522.22 ;    72.71 ;  118.96 ;
   6 ;   91 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1914.93 ;     0.00 ;     0.00 ;     0.00 ;    3324.07 ;    -     ;    -     ;     0.00 ;   4727.0 ;      35553.59 ;    68.89 ;      37522.22 ;    72.71 ;  116.12 ;
   6 ;   91 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3641.70 ;     0.00 ;     0.00 ;     0.00 ;    2552.58 ;    -     ;    -     ;     0.00 ;   4727.0 ;      35553.59 ;    68.89 ;      37522.22 ;    72.71 ;   80.90 ;
   6 ;   91 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11708.6 ;      11316.85 ;    79.69 ;      11145.75 ;    78.49 ;   99.33 ;
   6 ;   91 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11708.6 ;      11316.85 ;    79.69 ;      11145.75 ;    78.49 ;   99.33 ;
   6 ;   91 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1856.81 ;     0.00 ; 15248.39 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11708.6 ;      11316.85 ;    79.69 ;      11145.75 ;    78.49 ;   97.66 ;
   6 ;   91 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2031.82 ;     0.00 ; 16019.28 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11708.6 ;      11316.85 ;    79.69 ;      11145.75 ;    78.49 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   91 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   91 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   91 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32904.41 ;     0.00 ;     0.00 ;     0.00 ;    8237.19 ;  2387.59 ;  6629.00 ;     0.00 ;  47065.2 ;     113741.51 ;    55.67 ;     127460.70 ;    62.38 ;  106.51 ;
   6 ;   92 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29634.46 ;     0.00 ;     0.00 ;     0.00 ;    8251.34 ;  1900.00 ;  5865.27 ;     0.00 ;  47065.2 ;     113741.51 ;    55.67 ;     127460.70 ;    62.38 ;  105.24 ;
   6 ;   92 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22922.63 ;   102.52 ;     0.00 ;     0.00 ;    5902.49 ;  1900.00 ;  4648.15 ;     0.00 ;  47065.2 ;     113741.51 ;    55.67 ;     127460.70 ;    62.38 ;  101.73 ;
   6 ;   92 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27012.11 ;    53.16 ;     0.00 ;     0.00 ;    7029.70 ;  2027.92 ;  5434.53 ;     0.00 ;  47065.2 ;     113741.51 ;    55.67 ;     127460.70 ;    62.38 ;   80.90 ;
   6 ;   92 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2848.16 ;     0.00 ;     0.00 ;     0.00 ;    8689.64 ;    -     ;    -     ;     0.00 ;   2023.9 ;       6116.86 ;    30.74 ;       6972.84 ;    35.04 ;  106.51 ;
   6 ;   92 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1665.47 ;     0.00 ;     0.00 ;     0.00 ;    8296.83 ;    -     ;    -     ;     0.00 ;   2023.9 ;       6116.86 ;    30.74 ;       6972.84 ;    35.04 ;  105.24 ;
   6 ;   92 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   824.33 ;     0.00 ;     0.00 ;     0.00 ;    6174.87 ;    -     ;    -     ;     0.00 ;   2023.9 ;       6116.86 ;    30.74 ;       6972.84 ;    35.04 ;  101.73 ;
   6 ;   92 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1539.60 ;     0.00 ;     0.00 ;     0.00 ;    7299.61 ;    -     ;    -     ;     0.00 ;   2023.9 ;       6116.86 ;    30.74 ;       6972.84 ;    35.04 ;   80.90 ;
   6 ;   92 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5515.56 ;     0.00 ;     0.00 ;     0.00 ;    1883.44 ;    -     ;    -     ;     0.00 ;   5938.4 ;      35553.59 ;    68.89 ;      39180.66 ;    75.92 ;  106.51 ;
   6 ;   92 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4695.30 ;     0.00 ;     0.00 ;     0.00 ;    2317.10 ;    -     ;    -     ;     0.00 ;   5938.4 ;      35553.59 ;    68.89 ;      39180.66 ;    75.92 ;  105.24 ;
   6 ;   92 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1583.14 ;     0.00 ;     0.00 ;     0.00 ;    3655.86 ;    -     ;    -     ;     0.00 ;   5938.4 ;      35553.59 ;    68.89 ;      39180.66 ;    75.92 ;  101.73 ;
   6 ;   92 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3296.78 ;     0.00 ;     0.00 ;     0.00 ;    2897.50 ;    -     ;    -     ;     0.00 ;   5938.4 ;      35553.59 ;    68.89 ;      39180.66 ;    75.92 ;   80.90 ;
   6 ;   92 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13523.1 ;      11316.85 ;    79.69 ;      11033.46 ;    77.70 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13523.1 ;      11316.85 ;    79.69 ;      11033.46 ;    77.70 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13523.1 ;      11316.85 ;    79.69 ;      11033.46 ;    77.70 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13523.1 ;      11316.85 ;    79.69 ;      11033.46 ;    77.70 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32998.15 ;     0.00 ;     0.00 ;     0.00 ;    8105.35 ;  2387.59 ;  6629.00 ;     0.00 ;  38417.3 ;     113741.51 ;    55.67 ;     122102.72 ;    59.76 ;  132.89 ;
   6 ;   93 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30689.40 ;     0.00 ;     0.00 ;     0.00 ;    7158.30 ;  1900.00 ;  5865.27 ;     0.00 ;  38417.3 ;     113741.51 ;    55.67 ;     122102.72 ;    59.76 ;  132.89 ;
   6 ;   93 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23121.94 ;   107.53 ;     0.00 ;     0.00 ;    5670.09 ;  1900.00 ;  4648.15 ;     0.00 ;  38417.3 ;     113741.51 ;    55.67 ;     122102.72 ;    59.76 ;  128.77 ;
