-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   62 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33962.36 ;    28.57 ;     0.00 ;     0.00 ;    6969.70 ;  1900.00 ;  5789.59 ;     0.00 ;  40553.4 ;      97870.59 ;    47.90 ;     105738.19 ;    51.75 ;  148.03 ;
   6 ;   63 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 32467.15 ;   115.60 ;     0.00 ;     0.00 ;    5296.15 ;  1900.00 ;  5844.59 ;     0.00 ;  40553.4 ;      97870.59 ;    47.90 ;     105738.19 ;    51.75 ;  147.16 ;
   6 ;   63 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22765.55 ;   115.60 ;     0.00 ;     0.00 ;    6034.55 ;  1900.00 ;  3831.12 ;     0.00 ;  40553.4 ;      97870.59 ;    47.90 ;     105738.19 ;    51.75 ;  139.30 ;
   6 ;   63 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27828.95 ;    92.77 ;     0.00 ;     0.00 ;    6118.08 ;  1900.00 ;  4786.14 ;     0.00 ;  40553.4 ;      97870.59 ;    47.90 ;     105738.19 ;    51.75 ;  116.86 ;
   6 ;   63 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1681.90 ;     0.00 ;     0.00 ;     0.00 ;    9855.90 ;    -     ;    -     ;     0.00 ;   1090.2 ;       4852.61 ;    24.39 ;       5375.09 ;    27.01 ;  148.03 ;
   6 ;   63 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   984.27 ;     0.00 ;     0.00 ;     0.00 ;    8978.03 ;    -     ;    -     ;     0.00 ;   1090.2 ;       4852.61 ;    24.39 ;       5375.09 ;    27.01 ;  147.16 ;
   6 ;   63 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   496.82 ;     0.00 ;     0.00 ;     0.00 ;    6502.38 ;    -     ;    -     ;     0.00 ;   1090.2 ;       4852.61 ;    24.39 ;       5375.09 ;    27.01 ;  139.30 ;
   6 ;   63 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   914.54 ;     0.00 ;     0.00 ;     0.00 ;    7924.67 ;    -     ;    -     ;     0.00 ;   1090.2 ;       4852.61 ;    24.39 ;       5375.09 ;    27.01 ;  116.86 ;
   6 ;   63 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4695.18 ;     0.00 ;     0.00 ;     0.00 ;    1876.72 ;    -     ;    -     ;     0.00 ;   6773.3 ;      35198.92 ;    68.21 ;      38993.67 ;    75.56 ;  135.58 ;
   6 ;   63 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4150.91 ;     0.00 ;     0.00 ;     0.00 ;    2034.39 ;    -     ;    -     ;     0.00 ;   6773.3 ;      35198.92 ;    68.21 ;      38993.67 ;    75.56 ;  135.58 ;
   6 ;   63 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  3386.15 ;     0.00 ;     0.00 ;     0.00 ;    1025.75 ;    -     ;    -     ;     0.00 ;   6773.3 ;      35198.92 ;    68.21 ;      38993.67 ;    75.56 ;  135.58 ;
   6 ;   63 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3897.16 ;     0.00 ;     0.00 ;     0.00 ;    1470.03 ;    -     ;    -     ;     0.00 ;   6773.3 ;      35198.92 ;    68.21 ;      38993.67 ;    75.56 ;  116.86 ;
   6 ;   63 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12306.2 ;      11004.39 ;    77.49 ;      10612.47 ;    74.73 ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12306.2 ;      11004.39 ;    77.49 ;      10612.47 ;    74.73 ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12306.2 ;      11004.39 ;    77.49 ;      10612.47 ;    74.73 ;    0.00 ;
   6 ;   63 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12306.2 ;      11004.39 ;    77.49 ;      10612.47 ;    74.73 ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32336.14 ;    26.39 ;     0.00 ;     0.00 ;    8793.75 ;  1900.00 ;  5789.59 ;     0.00 ;  44272.8 ;      97870.59 ;    47.90 ;     108320.80 ;    53.01 ;  119.03 ;
   6 ;   64 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29773.59 ;   115.60 ;     0.00 ;     0.00 ;    8189.71 ;  1900.00 ;  5844.59 ;     0.00 ;  44272.8 ;      97870.59 ;    47.90 ;     108320.80 ;    53.01 ;  118.09 ;
   6 ;   64 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23460.57 ;   115.60 ;     0.00 ;     0.00 ;    5377.63 ;  1900.00 ;  3831.12 ;     0.00 ;  44272.8 ;      97870.59 ;    47.90 ;     108320.80 ;    53.01 ;  114.56 ;
   6 ;   64 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27172.45 ;    92.20 ;     0.00 ;     0.00 ;    6890.06 ;  1900.00 ;  4786.14 ;     0.00 ;  44272.8 ;      97870.59 ;    47.90 ;     108320.80 ;    53.01 ;  116.86 ;
   6 ;   64 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3685.75 ;     0.00 ;     0.00 ;     0.00 ;    7852.05 ;    -     ;    -     ;     0.00 ;   3406.7 ;       4852.61 ;    24.39 ;       7055.75 ;    35.46 ;  119.03 ;
   6 ;   64 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1779.80 ;     0.00 ;     0.00 ;     0.00 ;    8182.50 ;    -     ;    -     ;     0.00 ;   3406.7 ;       4852.61 ;    24.39 ;       7055.75 ;    35.46 ;  118.09 ;
   6 ;   64 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   678.67 ;     0.00 ;     0.00 ;     0.00 ;    6320.53 ;    -     ;    -     ;     0.00 ;   3406.7 ;       4852.61 ;    24.39 ;       7055.75 ;    35.46 ;  114.56 ;
   6 ;   64 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1708.86 ;     0.00 ;     0.00 ;     0.00 ;    7130.34 ;    -     ;    -     ;     0.00 ;   3406.7 ;       4852.61 ;    24.39 ;       7055.75 ;    35.46 ;  116.86 ;
   6 ;   64 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5255.21 ;     0.00 ;     0.00 ;     0.00 ;    2143.79 ;    -     ;    -     ;     0.00 ;   6981.0 ;      35198.92 ;    68.21 ;      39653.25 ;    76.84 ;  119.03 ;
   6 ;   64 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4540.02 ;     0.00 ;     0.00 ;     0.00 ;    2472.38 ;    -     ;    -     ;     0.00 ;   6981.0 ;      35198.92 ;    68.21 ;      39653.25 ;    76.84 ;  118.09 ;
   6 ;   64 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1388.72 ;     0.00 ;     0.00 ;     0.00 ;    3850.28 ;    -     ;    -     ;     0.00 ;   6981.0 ;      35198.92 ;    68.21 ;      39653.25 ;    76.84 ;  114.56 ;
   6 ;   64 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3093.64 ;     0.00 ;     0.00 ;     0.00 ;    3100.64 ;    -     ;    -     ;     0.00 ;   6981.0 ;      35198.92 ;    68.21 ;      39653.25 ;    76.84 ;  116.86 ;
   6 ;   64 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12297.1 ;      11004.39 ;    77.49 ;      10631.69 ;    74.87 ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12297.1 ;      11004.39 ;    77.49 ;      10631.69 ;    74.87 ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12297.1 ;      11004.39 ;    77.49 ;      10631.69 ;    74.87 ;    0.00 ;
   6 ;   64 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12297.1 ;      11004.39 ;    77.49 ;      10631.69 ;    74.87 ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32571.86 ;    65.01 ;     0.00 ;     0.00 ;    8396.64 ;  1900.00 ;  5789.59 ;     0.00 ;  41541.6 ;      97870.59 ;    47.90 ;     107317.85 ;    52.52 ;  147.10 ;
   6 ;   65 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30489.10 ;   115.60 ;     0.00 ;     0.00 ;    7274.20 ;  1900.00 ;  5844.59 ;     0.00 ;  41541.6 ;      97870.59 ;    47.90 ;     107317.85 ;    52.52 ;  146.27 ;
   6 ;   65 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23109.72 ;   115.60 ;     0.00 ;     0.00 ;    5690.38 ;  1900.00 ;  3831.12 ;     0.00 ;  41541.6 ;      97870.59 ;    47.90 ;     107317.85 ;    52.52 ;  139.21 ;
   6 ;   65 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27209.16 ;   102.33 ;     0.00 ;     0.00 ;    6747.43 ;  1900.00 ;  4786.14 ;     0.00 ;  41541.6 ;      97870.59 ;    47.90 ;     107317.85 ;    52.52 ;  116.86 ;
   6 ;   65 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3685.56 ;     0.00 ;     0.00 ;     0.00 ;    7852.24 ;    -     ;    -     ;     0.00 ;   3560.6 ;       4852.61 ;    24.39 ;       7086.75 ;    35.62 ;  147.10 ;
   6 ;   65 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1937.26 ;     0.00 ;     0.00 ;     0.00 ;    8025.04 ;    -     ;    -     ;     0.00 ;   3560.6 ;       4852.61 ;    24.39 ;       7086.75 ;    35.62 ;  146.27 ;
   6 ;   65 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   726.48 ;     0.00 ;     0.00 ;     0.00 ;    6272.72 ;    -     ;    -     ;     0.00 ;   3560.6 ;       4852.61 ;    24.39 ;       7086.75 ;    35.62 ;  139.21 ;
   6 ;   65 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1768.11 ;     0.00 ;     0.00 ;     0.00 ;    7071.10 ;    -     ;    -     ;     0.00 ;   3560.6 ;       4852.61 ;    24.39 ;       7086.75 ;    35.62 ;  116.86 ;
   6 ;   65 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4341.40 ;     0.00 ;     0.00 ;     0.00 ;    1865.50 ;    -     ;    -     ;     0.00 ;   5151.0 ;      35198.92 ;    68.21 ;      38328.83 ;    74.27 ;  145.52 ;
   6 ;   65 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3785.91 ;     0.00 ;     0.00 ;     0.00 ;    2034.39 ;    -     ;    -     ;     0.00 ;   5151.0 ;      35198.92 ;    68.21 ;      38328.83 ;    74.27 ;  145.50 ;
   6 ;   65 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1336.37 ;     0.00 ;     0.00 ;     0.00 ;    2710.53 ;    -     ;    -     ;     0.00 ;   5151.0 ;      35198.92 ;    68.21 ;      38328.83 ;    74.27 ;  139.21 ;
   6 ;   65 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2661.51 ;     0.00 ;     0.00 ;     0.00 ;    2340.67 ;    -     ;    -     ;     0.00 ;   5151.0 ;      35198.92 ;    68.21 ;      38328.83 ;    74.27 ;  116.86 ;
   6 ;   65 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12137.9 ;      11004.39 ;    77.49 ;      10623.72 ;    74.81 ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12137.9 ;      11004.39 ;    77.49 ;      10623.72 ;    74.81 ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12137.9 ;      11004.39 ;    77.49 ;      10623.72 ;    74.81 ;    0.00 ;
   6 ;   65 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12137.9 ;      11004.39 ;    77.49 ;      10623.72 ;    74.81 ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33591.09 ;     0.00 ;     0.00 ;     0.00 ;    7512.41 ;  1900.00 ;  5789.59 ;     0.00 ;  43139.1 ;      97870.59 ;    47.90 ;     106577.31 ;    52.16 ;  121.34 ;
   6 ;   66 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31142.22 ;    76.01 ;     0.00 ;     0.00 ;    6781.49 ;  1900.00 ;  5844.59 ;     0.00 ;  43139.1 ;      97870.59 ;    47.90 ;     106577.31 ;    52.16 ;  120.30 ;
   6 ;   66 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22777.03 ;   115.60 ;     0.00 ;     0.00 ;    6061.17 ;  1900.00 ;  3831.12 ;     0.00 ;  43139.1 ;      97870.59 ;    47.90 ;     106577.31 ;    52.16 ;  114.49 ;
   6 ;   66 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27447.17 ;    76.60 ;     0.00 ;     0.00 ;    6599.74 ;  1900.00 ;  4786.14 ;     0.00 ;  43139.1 ;      97870.59 ;    47.90 ;     106577.31 ;    52.16 ;  116.86 ;
   6 ;   66 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2187.22 ;     0.00 ;     0.00 ;     0.00 ;    9350.58 ;    -     ;    -     ;     0.00 ;   1677.0 ;       4852.61 ;    24.39 ;       5716.20 ;    28.73 ;  121.34 ;
   6 ;   66 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1285.40 ;     0.00 ;     0.00 ;     0.00 ;    8676.90 ;    -     ;    -     ;     0.00 ;   1677.0 ;       4852.61 ;    24.39 ;       5716.20 ;    28.73 ;  120.30 ;
   6 ;   66 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   671.14 ;     0.00 ;     0.00 ;     0.00 ;    6328.06 ;    -     ;    -     ;     0.00 ;   1677.0 ;       4852.61 ;    24.39 ;       5716.20 ;    28.73 ;  114.49 ;
   6 ;   66 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1203.49 ;     0.00 ;     0.00 ;     0.00 ;    7635.72 ;    -     ;    -     ;     0.00 ;   1677.0 ;       4852.61 ;    24.39 ;       5716.20 ;    28.73 ;  116.86 ;
   6 ;   66 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5472.39 ;     0.00 ;     0.00 ;     0.00 ;    1926.61 ;    -     ;    -     ;     0.00 ;   8265.9 ;      35198.92 ;    68.21 ;      39482.15 ;    76.51 ;  113.35 ;
   6 ;   66 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4885.79 ;     0.00 ;     0.00 ;     0.00 ;    2126.61 ;    -     ;    -     ;     0.00 ;   8265.9 ;      35198.92 ;    68.21 ;      39482.15 ;    76.51 ;  113.34 ;
   6 ;   66 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4012.39 ;     0.00 ;     0.00 ;     0.00 ;    1226.61 ;    -     ;    -     ;     0.00 ;   8265.9 ;      35198.92 ;    68.21 ;      39482.15 ;    76.51 ;  113.34 ;
   6 ;   66 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4586.81 ;     0.00 ;     0.00 ;     0.00 ;    1607.47 ;    -     ;    -     ;     0.00 ;   8265.9 ;      35198.92 ;    68.21 ;      39482.15 ;    76.51 ;  116.86 ;
   6 ;   66 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21428.1 ;      11004.39 ;    77.49 ;      10924.97 ;    76.93 ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21428.1 ;      11004.39 ;    77.49 ;      10924.97 ;    76.93 ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  21428.1 ;      11004.39 ;    77.49 ;      10924.97 ;    76.93 ;    0.00 ;
   6 ;   66 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  21428.1 ;      11004.39 ;    77.49 ;      10924.97 ;    76.93 ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 31478.00 ;    31.92 ;     0.00 ;     0.00 ;    9457.43 ;  1900.00 ;  5789.59 ;     0.00 ;  37379.8 ;      97870.59 ;    47.90 ;     104153.56 ;    50.98 ;  157.04 ;
   6 ;   67 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 28808.92 ;   115.60 ;     0.00 ;     0.00 ;    8954.38 ;  1900.00 ;  5844.59 ;     0.00 ;  37379.8 ;      97870.59 ;    47.90 ;     104153.56 ;    50.98 ;  155.70 ;
   6 ;   67 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22164.32 ;   115.60 ;     0.00 ;     0.00 ;    6435.78 ;  1900.00 ;  3831.12 ;     0.00 ;  37379.8 ;      97870.59 ;    47.90 ;     104153.56 ;    50.98 ;  149.48 ;
