-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   71 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2640.71 ;     0.00 ;     0.00 ;     0.00 ;    3553.57 ;    -     ;    -     ;     0.00 ;   5643.5 ;      35079.52 ;    67.98 ;      38643.21 ;    74.88 ;   90.49 ;
   6 ;   71 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10696.1 ;      11305.88 ;    79.62 ;      10997.95 ;    77.45 ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10696.1 ;      11305.88 ;    79.62 ;      10997.95 ;    77.45 ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2123.39 ;     0.00 ; 14981.81 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10696.1 ;      11305.88 ;    79.62 ;      10997.95 ;    77.45 ;   97.66 ;
   6 ;   71 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2170.05 ;     0.00 ; 15881.05 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10696.1 ;      11305.88 ;    79.62 ;      10997.95 ;    77.45 ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   71 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32701.05 ;    16.66 ;     0.00 ;     0.00 ;    8419.11 ;  1900.00 ;  6349.45 ;     0.00 ;  49152.4 ;     110705.88 ;    54.18 ;     126467.51 ;    61.90 ;  120.17 ;
   6 ;   72 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30464.25 ;   115.60 ;     0.00 ;     0.00 ;    7499.05 ;  1900.00 ;  5865.27 ;     0.00 ;  49152.4 ;     110705.88 ;    54.18 ;     126467.51 ;    61.90 ;  119.37 ;
   6 ;   72 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23673.27 ;   115.60 ;     0.00 ;     0.00 ;    5164.93 ;  1900.00 ;  4193.59 ;     0.00 ;  49152.4 ;     110705.88 ;    54.18 ;     126467.51 ;    61.90 ;  115.89 ;
   6 ;   72 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27529.82 ;    89.64 ;     0.00 ;     0.00 ;    6530.14 ;  1900.00 ;  5125.49 ;     0.00 ;  49152.4 ;     110705.88 ;    54.18 ;     126467.51 ;    61.90 ;   90.76 ;
   6 ;   72 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2931.42 ;     0.00 ;     0.00 ;     0.00 ;    8606.38 ;    -     ;    -     ;     0.00 ;   2193.0 ;       5527.72 ;    27.78 ;       6698.84 ;    33.67 ;  120.17 ;
   6 ;   72 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1666.95 ;     0.00 ;     0.00 ;     0.00 ;    8295.35 ;    -     ;    -     ;     0.00 ;   2193.0 ;       5527.72 ;    27.78 ;       6698.84 ;    33.67 ;  119.37 ;
   6 ;   72 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   688.92 ;     0.00 ;     0.00 ;     0.00 ;    6310.28 ;    -     ;    -     ;     0.00 ;   2193.0 ;       5527.72 ;    27.78 ;       6698.84 ;    33.67 ;  115.89 ;
   6 ;   72 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1491.55 ;     0.00 ;     0.00 ;     0.00 ;    7347.65 ;    -     ;    -     ;     0.00 ;   2193.0 ;       5527.72 ;    27.78 ;       6698.84 ;    33.67 ;   90.76 ;
   6 ;   72 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5614.22 ;     0.00 ;     0.00 ;     0.00 ;    1784.78 ;    -     ;    -     ;     0.00 ;   6280.9 ;      35079.52 ;    67.98 ;      38296.43 ;    74.21 ;  119.15 ;
   6 ;   72 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5227.43 ;     0.00 ;     0.00 ;     0.00 ;    1784.97 ;    -     ;    -     ;     0.00 ;   6280.9 ;      35079.52 ;    67.98 ;      38296.43 ;    74.21 ;  119.15 ;
   6 ;   72 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1871.26 ;     0.00 ;     0.00 ;     0.00 ;    3367.74 ;    -     ;    -     ;     0.00 ;   6280.9 ;      35079.52 ;    67.98 ;      38296.43 ;    74.21 ;  115.89 ;
   6 ;   72 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3588.67 ;     0.00 ;     0.00 ;     0.00 ;    2605.62 ;    -     ;    -     ;     0.00 ;   6280.9 ;      35079.52 ;    67.98 ;      38296.43 ;    74.21 ;   90.49 ;
   6 ;   72 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12763.2 ;      11305.88 ;    79.62 ;      11040.47 ;    77.75 ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12763.2 ;      11305.88 ;    79.62 ;      11040.47 ;    77.75 ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12763.2 ;      11305.88 ;    79.62 ;      11040.47 ;    77.75 ;    0.00 ;
   6 ;   72 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12763.2 ;      11305.88 ;    79.62 ;      11040.47 ;    77.75 ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32399.05 ;     0.00 ;     0.00 ;     0.00 ;    8742.55 ;  1900.00 ;  6349.45 ;     0.00 ;  46604.4 ;     110705.88 ;    54.18 ;     125397.95 ;    61.37 ;  105.96 ;
   6 ;   73 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29265.43 ;     0.00 ;     0.00 ;     0.00 ;    8620.37 ;  1900.00 ;  5865.27 ;     0.00 ;  46604.4 ;     110705.88 ;    54.18 ;     125397.95 ;    61.37 ;  104.76 ;
   6 ;   73 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23470.62 ;    98.43 ;     0.00 ;     0.00 ;    5350.41 ;  1900.00 ;  4193.59 ;     0.00 ;  46604.4 ;     110705.88 ;    54.18 ;     125397.95 ;    61.37 ;  102.35 ;
   6 ;   73 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27082.81 ;    51.04 ;     0.00 ;     0.00 ;    6956.89 ;  1900.00 ;  5125.49 ;     0.00 ;  46604.4 ;     110705.88 ;    54.18 ;     125397.95 ;    61.37 ;   90.76 ;
   6 ;   73 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3533.53 ;     0.00 ;     0.00 ;     0.00 ;    8004.27 ;    -     ;    -     ;     0.00 ;   3900.7 ;       5527.72 ;    27.78 ;       8115.73 ;    40.79 ;  105.96 ;
   6 ;   73 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2132.63 ;     0.00 ;     0.00 ;     0.00 ;    7829.67 ;    -     ;    -     ;     0.00 ;   3900.7 ;       5527.72 ;    27.78 ;       8115.73 ;    40.79 ;  104.76 ;
   6 ;   73 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   896.98 ;     0.00 ;     0.00 ;     0.00 ;    6102.22 ;    -     ;    -     ;     0.00 ;   3900.7 ;       5527.72 ;    27.78 ;       8115.73 ;    40.79 ;  102.35 ;
   6 ;   73 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1859.44 ;     0.00 ;     0.00 ;     0.00 ;    6979.76 ;    -     ;    -     ;     0.00 ;   3900.7 ;       5527.72 ;    27.78 ;       8115.73 ;    40.79 ;   90.76 ;
   6 ;   73 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5335.55 ;     0.00 ;     0.00 ;     0.00 ;    2063.45 ;    -     ;    -     ;     0.00 ;   5242.3 ;      35079.52 ;    67.98 ;      37970.51 ;    73.58 ;  105.96 ;
   6 ;   73 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4597.17 ;     0.00 ;     0.00 ;     0.00 ;    2415.23 ;    -     ;    -     ;     0.00 ;   5242.3 ;      35079.52 ;    67.98 ;      37970.51 ;    73.58 ;  104.76 ;
   6 ;   73 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1513.04 ;     0.00 ;     0.00 ;     0.00 ;    3725.96 ;    -     ;    -     ;     0.00 ;   5242.3 ;      35079.52 ;    67.98 ;      37970.51 ;    73.58 ;  102.35 ;
   6 ;   73 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3191.70 ;     0.00 ;     0.00 ;     0.00 ;    3002.58 ;    -     ;    -     ;     0.00 ;   5242.3 ;      35079.52 ;    67.98 ;      37970.51 ;    73.58 ;   90.49 ;
   6 ;   73 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14070.0 ;      11305.88 ;    79.62 ;      11134.53 ;    78.41 ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14070.0 ;      11305.88 ;    79.62 ;      11134.53 ;    78.41 ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14070.0 ;      11305.88 ;    79.62 ;      11134.53 ;    78.41 ;    0.00 ;
   6 ;   73 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14070.0 ;      11305.88 ;    79.62 ;      11134.53 ;    78.41 ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33446.66 ;    33.45 ;     0.00 ;     0.00 ;    7690.29 ;  1900.00 ;  6349.45 ;     0.00 ;  48565.7 ;     110705.88 ;    54.18 ;     126343.12 ;    61.84 ;  120.37 ;
   6 ;   74 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29624.27 ;   115.60 ;     0.00 ;     0.00 ;    8339.03 ;  1900.00 ;  5865.27 ;     0.00 ;  48565.7 ;     110705.88 ;    54.18 ;     126343.12 ;    61.84 ;  117.91 ;
   6 ;   74 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22951.94 ;   115.60 ;     0.00 ;     0.00 ;    5886.26 ;  1900.00 ;  4193.59 ;     0.00 ;  48565.7 ;     110705.88 ;    54.18 ;     126343.12 ;    61.84 ;  113.23 ;
   6 ;   74 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27167.33 ;    94.05 ;     0.00 ;     0.00 ;    6897.03 ;  1900.00 ;  5125.49 ;     0.00 ;  48565.7 ;     110705.88 ;    54.18 ;     126343.12 ;    61.84 ;   90.76 ;
   6 ;   74 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1934.59 ;     0.00 ;     0.00 ;     0.00 ;    9603.21 ;    -     ;    -     ;     0.00 ;    965.6 ;       5527.72 ;    27.78 ;       5781.81 ;    29.06 ;  120.37 ;
   6 ;   74 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1089.18 ;     0.00 ;     0.00 ;     0.00 ;    8873.12 ;    -     ;    -     ;     0.00 ;    965.6 ;       5527.72 ;    27.78 ;       5781.81 ;    29.06 ;  117.91 ;
   6 ;   74 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   657.31 ;     0.00 ;     0.00 ;     0.00 ;    6341.89 ;    -     ;    -     ;     0.00 ;    965.6 ;       5527.72 ;    27.78 ;       5781.81 ;    29.06 ;  113.23 ;
   6 ;   74 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1087.04 ;     0.00 ;     0.00 ;     0.00 ;    7752.17 ;    -     ;    -     ;     0.00 ;    965.6 ;       5527.72 ;    27.78 ;       5781.81 ;    29.06 ;   90.76 ;
   6 ;   74 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5882.23 ;     0.00 ;     0.00 ;     0.00 ;    1516.77 ;    -     ;    -     ;     0.00 ;   4134.6 ;      35079.52 ;    67.98 ;      36329.61 ;    70.40 ;  115.96 ;
   6 ;   74 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5359.27 ;     0.00 ;     0.00 ;     0.00 ;    1653.13 ;    -     ;    -     ;     0.00 ;   4134.6 ;      35079.52 ;    67.98 ;      36329.61 ;    70.40 ;  115.96 ;
   6 ;   74 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2109.95 ;     0.00 ;     0.00 ;     0.00 ;    3129.05 ;    -     ;    -     ;     0.00 ;   4134.6 ;      35079.52 ;    67.98 ;      36329.61 ;    70.40 ;  113.23 ;
   6 ;   74 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3811.63 ;     0.00 ;     0.00 ;     0.00 ;    2382.65 ;    -     ;    -     ;     0.00 ;   4134.6 ;      35079.52 ;    67.98 ;      36329.61 ;    70.40 ;   90.49 ;
   6 ;   74 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11305.88 ;    79.62 ;      10980.16 ;    77.32 ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11305.88 ;    79.62 ;      10980.16 ;    77.32 ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11305.88 ;    79.62 ;      10980.16 ;    77.32 ;    0.00 ;
   6 ;   74 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11305.88 ;    79.62 ;      10980.16 ;    77.32 ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33272.31 ;     8.58 ;     0.00 ;     0.00 ;    8507.87 ;  1900.00 ;  6349.45 ;     0.00 ;  54411.9 ;     110705.88 ;    54.18 ;     132518.80 ;    64.86 ;   71.05 ;
   6 ;   75 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30525.66 ;   115.60 ;     0.00 ;     0.00 ;    8105.74 ;  1900.00 ;  5865.27 ;     0.00 ;  54411.9 ;     110705.88 ;    54.18 ;     132518.80 ;    64.86 ;   70.56 ;
   6 ;   75 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24074.77 ;   115.60 ;     0.00 ;     0.00 ;    5393.43 ;  1900.00 ;  4193.59 ;     0.00 ;  54411.9 ;     110705.88 ;    54.18 ;     132518.80 ;    64.86 ;   66.83 ;
   6 ;   75 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27901.33 ;    87.52 ;     0.00 ;     0.00 ;    6804.85 ;  1900.00 ;  5125.49 ;     0.00 ;  54411.9 ;     110705.88 ;    54.18 ;     132518.80 ;    64.86 ;   90.76 ;
   6 ;   75 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  2612.15 ;     0.00 ;     0.00 ;     0.00 ;    9042.85 ;    -     ;    -     ;     0.00 ;   1839.8 ;       5527.72 ;    27.78 ;       6413.98 ;    32.24 ;   71.05 ;
   6 ;   75 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  1727.67 ;     0.00 ;     0.00 ;     0.00 ;    8351.83 ;    -     ;    -     ;     0.00 ;   1839.8 ;       5527.72 ;    27.78 ;       6413.98 ;    32.24 ;   70.56 ;
   6 ;   75 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   669.45 ;     0.00 ;     0.00 ;     0.00 ;    6621.95 ;    -     ;    -     ;     0.00 ;   1839.8 ;       5527.72 ;    27.78 ;       6413.98 ;    32.24 ;   66.83 ;
   6 ;   75 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   774.76 ;     0.00 ;  1411.01 ;     0.00 ;     0.00 ;     0.00 ;    7636.14 ;    -     ;    -     ;     0.00 ;   1839.8 ;       5527.72 ;    27.78 ;       6413.98 ;    32.24 ;   90.76 ;
   6 ;   75 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5320.71 ;     0.00 ;     0.00 ;     0.00 ;    2078.29 ;    -     ;    -     ;     0.00 ;   8298.7 ;      35079.52 ;    67.98 ;      40646.83 ;    78.76 ;   71.05 ;
   6 ;   75 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4604.69 ;     0.00 ;     0.00 ;     0.00 ;    2407.71 ;    -     ;    -     ;     0.00 ;   8298.7 ;      35079.52 ;    67.98 ;      40646.83 ;    78.76 ;   70.56 ;
   6 ;   75 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1464.94 ;     0.00 ;     0.00 ;     0.00 ;    3774.06 ;    -     ;    -     ;     0.00 ;   8298.7 ;      35079.52 ;    67.98 ;      40646.83 ;    78.76 ;   66.83 ;
   6 ;   75 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3164.51 ;     0.00 ;     0.00 ;     0.00 ;    3029.77 ;    -     ;    -     ;     0.00 ;   8298.7 ;      35079.52 ;    67.98 ;      40646.83 ;    78.76 ;   90.49 ;
   6 ;   75 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17341.7 ;      11305.88 ;    79.62 ;      11119.14 ;    78.30 ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17341.7 ;      11305.88 ;    79.62 ;      11119.14 ;    78.30 ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17341.7 ;      11305.88 ;    79.62 ;      11119.14 ;    78.30 ;    0.00 ;
