-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   86 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32973.96 ;    61.57 ;     0.00 ;     0.00 ;    9000.21 ;  2464.98 ;  6629.00 ;     0.00 ;  57167.1 ;     124718.90 ;    61.04 ;     145070.21 ;    71.00 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29806.79 ;   115.60 ;     0.00 ;     0.00 ;    8965.61 ;  1900.00 ;  6629.00 ;     0.00 ;  57167.1 ;     124718.90 ;    61.04 ;     145070.21 ;    71.00 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21871.91 ;   115.60 ;     0.00 ;     0.00 ;    7737.29 ;  2176.20 ;  5699.83 ;     0.00 ;  57167.1 ;     124718.90 ;    61.04 ;     145070.21 ;    71.00 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26523.30 ;   101.42 ;     0.00 ;     0.00 ;    8337.78 ;  2191.43 ;  6147.21 ;     0.00 ;  57167.1 ;     124718.90 ;    61.04 ;     145070.21 ;    71.00 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5201.00 ;     0.00 ;     0.00 ;     0.00 ;    6629.00 ;    -     ;    -     ;     0.00 ;   7461.1 ;       8669.41 ;    43.57 ;      13111.57 ;    65.90 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5137.77 ;     0.00 ;     0.00 ;     0.00 ;    5116.73 ;    -     ;    -     ;     0.00 ;   7461.1 ;       8669.41 ;    43.57 ;      13111.57 ;    65.90 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2288.72 ;     0.00 ;     0.00 ;     0.00 ;    5002.68 ;    -     ;    -     ;     0.00 ;   7461.1 ;       8669.41 ;    43.57 ;      13111.57 ;    65.90 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3677.07 ;     0.00 ;     0.00 ;     0.00 ;    5454.33 ;    -     ;    -     ;     0.00 ;   7461.1 ;       8669.41 ;    43.57 ;      13111.57 ;    65.90 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4148.45 ;     0.00 ;     0.00 ;     0.00 ;    3250.55 ;    -     ;    -     ;     0.00 ;   7100.3 ;      36112.39 ;    69.98 ;      41387.18 ;    80.20 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3641.25 ;     0.00 ;     0.00 ;     0.00 ;    3371.15 ;    -     ;    -     ;     0.00 ;   7100.3 ;      36112.39 ;    69.98 ;      41387.18 ;    80.20 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1276.29 ;     0.00 ;     0.00 ;     0.00 ;    3962.71 ;    -     ;    -     ;     0.00 ;   7100.3 ;      36112.39 ;    69.98 ;      41387.18 ;    80.20 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2548.03 ;     0.00 ;     0.00 ;     0.00 ;    3646.25 ;    -     ;    -     ;     0.00 ;   7100.3 ;      36112.39 ;    69.98 ;      41387.18 ;    80.20 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17671.66 ;     0.00 ;     0.00 ;     0.00 ;  -12250.76 ;    -     ;    -     ;     0.00 ;  14553.2 ;      11591.36 ;    81.63 ;      11459.93 ;    80.70 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17671.66 ;     0.00 ;     0.00 ;     0.00 ;  -12336.76 ;    -     ;    -     ;     0.00 ;  14553.2 ;      11591.36 ;    81.63 ;      11459.93 ;    80.70 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14553.2 ;      11591.36 ;    81.63 ;      11459.93 ;    80.70 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17021.20 ;     0.00 ;     0.00 ;     0.00 ;  -11984.03 ;    -     ;    -     ;     0.00 ;  14553.2 ;      11591.36 ;    81.63 ;      11459.93 ;    80.70 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32639.04 ;    73.00 ;     0.00 ;     0.00 ;    9346.56 ;  2464.98 ;  6629.00 ;     0.00 ;  61387.1 ;     124718.90 ;    61.04 ;     146504.15 ;    71.70 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30439.49 ;   115.60 ;     0.00 ;     0.00 ;    8332.91 ;  1900.00 ;  6629.00 ;     0.00 ;  61387.1 ;     124718.90 ;    61.04 ;     146504.15 ;    71.70 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 24700.37 ;   115.60 ;     0.00 ;     0.00 ;    4908.83 ;  2176.20 ;  5699.83 ;     0.00 ;  61387.1 ;     124718.90 ;    61.04 ;     146504.15 ;    71.70 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28040.69 ;   104.42 ;     0.00 ;     0.00 ;    6823.39 ;  2191.43 ;  6147.21 ;     0.00 ;  61387.1 ;     124718.90 ;    61.04 ;     146504.15 ;    71.70 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5562.71 ;     0.00 ;     0.00 ;     0.00 ;    6267.29 ;    -     ;    -     ;     0.00 ;   6162.2 ;       8669.41 ;    43.57 ;      12199.67 ;    61.31 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3625.50 ;     0.00 ;     0.00 ;     0.00 ;    6629.00 ;    -     ;    -     ;     0.00 ;   6162.2 ;       8669.41 ;    43.57 ;      12199.67 ;    61.31 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2152.77 ;     0.00 ;     0.00 ;     0.00 ;    5138.63 ;    -     ;    -     ;     0.00 ;   6162.2 ;       8669.41 ;    43.57 ;      12199.67 ;    61.31 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3370.08 ;     0.00 ;     0.00 ;     0.00 ;    5761.32 ;    -     ;    -     ;     0.00 ;   6162.2 ;       8669.41 ;    43.57 ;      12199.67 ;    61.31 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4246.46 ;     0.00 ;     0.00 ;     0.00 ;    3152.54 ;    -     ;    -     ;     0.00 ;   7612.7 ;      36112.39 ;    69.98 ;      41734.85 ;    80.87 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3142.31 ;     0.00 ;     0.00 ;     0.00 ;    3870.09 ;    -     ;    -     ;     0.00 ;   7612.7 ;      36112.39 ;    69.98 ;      41734.85 ;    80.87 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1587.25 ;     0.00 ;     0.00 ;     0.00 ;    3651.75 ;    -     ;    -     ;     0.00 ;   7612.7 ;      36112.39 ;    69.98 ;      41734.85 ;    80.87 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2625.65 ;     0.00 ;     0.00 ;     0.00 ;    3568.63 ;    -     ;    -     ;     0.00 ;   7612.7 ;      36112.39 ;    69.98 ;      41734.85 ;    80.87 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17558.28 ;     0.00 ;     0.00 ;     0.00 ;  -12137.38 ;    -     ;    -     ;     0.00 ;  18046.5 ;      11591.36 ;    81.63 ;      11655.91 ;    82.08 ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17537.91 ;     0.00 ;     0.00 ;     0.00 ;  -12203.01 ;    -     ;    -     ;     0.00 ;  18046.5 ;      11591.36 ;    81.63 ;      11655.91 ;    82.08 ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 11787.41 ;     0.00 ;     0.00 ;     0.00 ;   -7070.21 ;    -     ;    -     ;     0.00 ;  18046.5 ;      11591.36 ;    81.63 ;      11655.91 ;    82.08 ;    0.00 ;
   6 ;   88 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14561.51 ;     0.00 ;     0.00 ;     0.00 ;   -9524.34 ;    -     ;    -     ;     0.00 ;  18046.5 ;      11591.36 ;    81.63 ;      11655.91 ;    82.08 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32988.78 ;    67.10 ;     0.00 ;     0.00 ;    8990.92 ;  2464.98 ;  6629.00 ;     0.00 ;  55891.2 ;     124718.90 ;    61.04 ;     145130.64 ;    71.03 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29981.06 ;   115.60 ;     0.00 ;     0.00 ;    8791.34 ;  1900.00 ;  6629.00 ;     0.00 ;  55891.2 ;     124718.90 ;    61.04 ;     145130.64 ;    71.03 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22097.74 ;   115.60 ;     0.00 ;     0.00 ;    7511.46 ;  2176.20 ;  5699.83 ;     0.00 ;  55891.2 ;     124718.90 ;    61.04 ;     145130.64 ;    71.03 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26682.47 ;   102.88 ;     0.00 ;     0.00 ;    8180.06 ;  2191.43 ;  6147.21 ;     0.00 ;  55891.2 ;     124718.90 ;    61.04 ;     145130.64 ;    71.03 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  5550.47 ;     0.00 ;     0.00 ;     0.00 ;    6279.53 ;    -     ;    -     ;     0.00 ;   6214.5 ;       8669.41 ;    43.57 ;      11772.73 ;    59.17 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5081.49 ;     0.00 ;     0.00 ;     0.00 ;    5173.01 ;    -     ;    -     ;     0.00 ;   6214.5 ;       8669.41 ;    43.57 ;      11772.73 ;    59.17 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2323.79 ;     0.00 ;     0.00 ;     0.00 ;    4967.61 ;    -     ;    -     ;     0.00 ;   6214.5 ;       8669.41 ;    43.57 ;      11772.73 ;    59.17 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3774.60 ;     0.00 ;     0.00 ;     0.00 ;    5356.80 ;    -     ;    -     ;     0.00 ;   6214.5 ;       8669.41 ;    43.57 ;      11772.73 ;    59.17 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3998.27 ;     0.00 ;     0.00 ;     0.00 ;    3400.73 ;    -     ;    -     ;     0.00 ;   5577.7 ;      36112.39 ;    69.98 ;      39881.25 ;    77.28 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3326.09 ;     0.00 ;     0.00 ;     0.00 ;    3686.31 ;    -     ;    -     ;     0.00 ;   5577.7 ;      36112.39 ;    69.98 ;      39881.25 ;    77.28 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1238.26 ;     0.00 ;     0.00 ;     0.00 ;    4000.74 ;    -     ;    -     ;     0.00 ;   5577.7 ;      36112.39 ;    69.98 ;      39881.25 ;    77.28 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2419.85 ;     0.00 ;     0.00 ;     0.00 ;    3774.43 ;    -     ;    -     ;     0.00 ;   5577.7 ;      36112.39 ;    69.98 ;      39881.25 ;    77.28 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17812.55 ;     0.00 ;     0.00 ;     0.00 ;  -12391.65 ;    -     ;    -     ;     0.00 ;  11132.0 ;      11591.36 ;    81.63 ;      11413.61 ;    80.37 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17812.55 ;     0.00 ;     0.00 ;     0.00 ;  -12477.65 ;    -     ;    -     ;     0.00 ;  11132.0 ;      11591.36 ;    81.63 ;      11413.61 ;    80.37 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16229.40 ;     0.00 ;     0.00 ;     0.00 ;  -11512.20 ;    -     ;    -     ;     0.00 ;  11132.0 ;      11591.36 ;    81.63 ;      11413.61 ;    80.37 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16991.66 ;     0.00 ;     0.00 ;     0.00 ;  -11954.49 ;    -     ;    -     ;     0.00 ;  11132.0 ;      11591.36 ;    81.63 ;      11413.61 ;    80.37 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32740.04 ;    76.05 ;     0.00 ;     0.00 ;    9248.60 ;  2464.98 ;  6629.00 ;     0.00 ;  60657.8 ;     124718.90 ;    61.04 ;     146995.49 ;    71.94 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30862.73 ;   115.60 ;     0.00 ;     0.00 ;    7909.67 ;  1900.00 ;  6629.00 ;     0.00 ;  60657.8 ;     124718.90 ;    61.04 ;     146995.49 ;    71.94 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 20878.79 ;   115.60 ;     0.00 ;     0.00 ;    8730.41 ;  2176.20 ;  5699.83 ;     0.00 ;  60657.8 ;     124718.90 ;    61.04 ;     146995.49 ;    71.94 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26178.38 ;   105.22 ;     0.00 ;     0.00 ;    8686.50 ;  2191.43 ;  6147.21 ;     0.00 ;  60657.8 ;     124718.90 ;    61.04 ;     146995.49 ;    71.94 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4678.48 ;     0.00 ;     0.00 ;     0.00 ;    7151.52 ;    -     ;    -     ;     0.00 ;   2760.3 ;       8669.41 ;    43.57 ;       9447.25 ;    47.48 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2451.56 ;     0.00 ;     0.00 ;     0.00 ;    7802.94 ;    -     ;    -     ;     0.00 ;   2760.3 ;       8669.41 ;    43.57 ;       9447.25 ;    47.48 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1376.46 ;     0.00 ;     0.00 ;     0.00 ;    5914.94 ;    -     ;    -     ;     0.00 ;   2760.3 ;       8669.41 ;    43.57 ;       9447.25 ;    47.48 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2478.32 ;     0.00 ;     0.00 ;     0.00 ;    6653.08 ;    -     ;    -     ;     0.00 ;   2760.3 ;       8669.41 ;    43.57 ;       9447.25 ;    47.48 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5605.74 ;     0.00 ;     0.00 ;     0.00 ;    1793.26 ;    -     ;    -     ;     0.00 ;  11405.8 ;      36112.39 ;    69.98 ;      43888.38 ;    85.05 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5514.99 ;     0.00 ;     0.00 ;     0.00 ;    1497.41 ;    -     ;    -     ;     0.00 ;  11405.8 ;      36112.39 ;    69.98 ;      43888.38 ;    85.05 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3615.65 ;     0.00 ;     0.00 ;     0.00 ;    1623.35 ;    -     ;    -     ;     0.00 ;  11405.8 ;      36112.39 ;    69.98 ;      43888.38 ;    85.05 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4553.95 ;     0.00 ;     0.00 ;     0.00 ;    1640.33 ;    -     ;    -     ;     0.00 ;  11405.8 ;      36112.39 ;    69.98 ;      43888.38 ;    85.05 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16985.28 ;     0.00 ;     0.00 ;     0.00 ;  -11564.38 ;    -     ;    -     ;     0.00 ;  17322.3 ;      11591.36 ;    81.63 ;      11684.71 ;    82.28 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15915.91 ;     0.00 ;     0.00 ;     0.00 ;  -10581.01 ;    -     ;    -     ;     0.00 ;  17322.3 ;      11591.36 ;    81.63 ;      11684.71 ;    82.28 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15070.96 ;     0.00 ;     0.00 ;     0.00 ;  -10353.76 ;    -     ;    -     ;     0.00 ;  17322.3 ;      11591.36 ;    81.63 ;      11684.71 ;    82.28 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15758.34 ;     0.00 ;     0.00 ;     0.00 ;  -10721.16 ;    -     ;    -     ;     0.00 ;  17322.3 ;      11591.36 ;    81.63 ;      11684.71 ;    82.28 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32234.76 ;    44.73 ;     0.00 ;     0.00 ;    9581.57 ;  2464.98 ;  6629.00 ;     0.00 ;  53685.5 ;     124718.90 ;    61.04 ;     142235.31 ;    69.61 ;   67.12 ;
