-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   78 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3709.74 ;     0.00 ;     0.00 ;     0.00 ;    2484.54 ;    -     ;    -     ;     0.00 ;   7472.1 ;      34873.15 ;    67.58 ;      39171.94 ;    75.91 ;  106.33 ;
   6 ;   78 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11945.9 ;      11214.15 ;    78.97 ;      10946.14 ;    77.08 ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11945.9 ;      11214.15 ;    78.97 ;      10946.14 ;    77.08 ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11945.9 ;      11214.15 ;    78.97 ;      10946.14 ;    77.08 ;    0.00 ;
   6 ;   78 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11945.9 ;      11214.15 ;    78.97 ;      10946.14 ;    77.08 ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34324.88 ;    22.16 ;     0.00 ;     0.00 ;    6800.79 ;  1900.00 ;  5790.13 ;     0.00 ;  42039.1 ;     104375.34 ;    51.08 ;     115497.16 ;    56.53 ;  141.36 ;
   6 ;   79 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32242.06 ;   115.60 ;     0.00 ;     0.00 ;    5721.24 ;  1900.00 ;  5845.13 ;     0.00 ;  42039.1 ;     104375.34 ;    51.08 ;     115497.16 ;    56.53 ;  139.43 ;
   6 ;   79 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23124.14 ;   115.60 ;     0.00 ;     0.00 ;    5675.96 ;  1900.00 ;  3733.16 ;     0.00 ;  42039.1 ;     104375.34 ;    51.08 ;     115497.16 ;    56.53 ;  134.67 ;
   6 ;   79 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28060.67 ;    91.09 ;     0.00 ;     0.00 ;    5980.98 ;  1900.00 ;  4735.61 ;     0.00 ;  42039.1 ;     104375.34 ;    51.08 ;     115497.16 ;    56.53 ;  106.33 ;
   6 ;   79 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4284.58 ;     0.00 ;     0.00 ;     0.00 ;    7253.22 ;    -     ;    -     ;     0.00 ;   1569.6 ;       5649.70 ;    28.39 ;       5822.41 ;    29.26 ;  141.36 ;
   6 ;   79 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1959.41 ;     0.00 ;     0.00 ;     0.00 ;    8002.89 ;    -     ;    -     ;     0.00 ;   1569.6 ;       5649.70 ;    28.39 ;       5822.41 ;    29.26 ;  139.43 ;
   6 ;   79 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   593.30 ;     0.00 ;     0.00 ;     0.00 ;    6405.90 ;    -     ;    -     ;     0.00 ;   1569.6 ;       5649.70 ;    28.39 ;       5822.41 ;    29.26 ;  134.67 ;
   6 ;   79 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1861.05 ;     0.00 ;     0.00 ;     0.00 ;    6978.15 ;    -     ;    -     ;     0.00 ;   1569.6 ;       5649.70 ;    28.39 ;       5822.41 ;    29.26 ;  106.33 ;
   6 ;   79 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4855.51 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   6727.2 ;      34873.15 ;    67.58 ;      39521.42 ;    76.58 ;  136.85 ;
   6 ;   79 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4268.91 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   6727.2 ;      34873.15 ;    67.58 ;      39521.42 ;    76.58 ;  136.85 ;
   6 ;   79 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1664.24 ;     0.00 ;     0.00 ;     0.00 ;    2747.66 ;    -     ;    -     ;     0.00 ;   6727.2 ;      34873.15 ;    67.58 ;      39521.42 ;    76.58 ;  134.67 ;
   6 ;   79 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3072.23 ;     0.00 ;     0.00 ;     0.00 ;    2294.95 ;    -     ;    -     ;     0.00 ;   6727.2 ;      34873.15 ;    67.58 ;      39521.42 ;    76.58 ;  106.33 ;
   6 ;   79 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14922.5 ;      11214.15 ;    78.97 ;      10923.32 ;    76.92 ;    0.00 ;
   6 ;   79 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14922.5 ;      11214.15 ;    78.97 ;      10923.32 ;    76.92 ;    0.00 ;
   6 ;   79 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14922.5 ;      11214.15 ;    78.97 ;      10923.32 ;    76.92 ;    0.00 ;
   6 ;   79 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14922.5 ;      11214.15 ;    78.97 ;      10923.32 ;    76.92 ;    0.00 ;
   6 ;   79 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   79 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   80 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 31613.74 ;     0.00 ;     0.00 ;     0.00 ;    9289.76 ;  1900.00 ;  5790.13 ;     0.00 ;  35437.8 ;     104375.34 ;    51.08 ;     109882.57 ;    53.78 ;  170.95 ;
   6 ;   80 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 29625.68 ;     0.00 ;     0.00 ;     0.00 ;    8022.02 ;  1900.00 ;  5845.13 ;     0.00 ;  35437.8 ;     104375.34 ;    51.08 ;     109882.57 ;    53.78 ;  169.97 ;
   6 ;   80 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22334.57 ;    90.63 ;     0.00 ;     0.00 ;    6240.55 ;  1900.00 ;  3733.16 ;     0.00 ;  35437.8 ;     104375.34 ;    51.08 ;     109882.57 ;    53.78 ;  164.71 ;
   6 ;   80 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 26366.67 ;    46.99 ;     0.00 ;     0.00 ;    7430.88 ;  1900.00 ;  4735.61 ;     0.00 ;  35437.8 ;     104375.34 ;    51.08 ;     109882.57 ;    53.78 ;  106.33 ;
   6 ;   80 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4016.49 ;     0.00 ;     0.00 ;     0.00 ;    7521.31 ;    -     ;    -     ;     0.00 ;   4202.1 ;       5649.70 ;    28.39 ;       8113.56 ;    40.78 ;  170.95 ;
   6 ;   80 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3000.79 ;     0.00 ;     0.00 ;     0.00 ;    6961.51 ;    -     ;    -     ;     0.00 ;   4202.1 ;       5649.70 ;    28.39 ;       8113.56 ;    40.78 ;  169.97 ;
   6 ;   80 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   992.36 ;     0.00 ;     0.00 ;     0.00 ;    6006.84 ;    -     ;    -     ;     0.00 ;   4202.1 ;       5649.70 ;    28.39 ;       8113.56 ;    40.78 ;  164.71 ;
   6 ;   80 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2225.85 ;     0.00 ;     0.00 ;     0.00 ;    6613.36 ;    -     ;    -     ;     0.00 ;   4202.1 ;       5649.70 ;    28.39 ;       8113.56 ;    40.78 ;  106.33 ;
   6 ;   80 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4657.84 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   3302.3 ;      34873.15 ;    67.58 ;      36407.83 ;    70.55 ;  167.71 ;
   6 ;   80 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  4071.24 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   3302.3 ;      34873.15 ;    67.58 ;      36407.83 ;    70.55 ;  167.71 ;
   6 ;   80 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  1437.47 ;     0.00 ;     0.00 ;     0.00 ;    2582.13 ;    -     ;    -     ;     0.00 ;   3302.3 ;      34873.15 ;    67.58 ;      36407.83 ;    70.55 ;  164.71 ;
   6 ;   80 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  2859.47 ;     0.00 ;     0.00 ;     0.00 ;    2115.41 ;    -     ;    -     ;     0.00 ;   3302.3 ;      34873.15 ;    67.58 ;      36407.83 ;    70.55 ;  106.33 ;
   6 ;   80 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2630.20 ;     0.00 ; 16478.70 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11471.6 ;      11214.15 ;    78.97 ;      10837.98 ;    76.32 ;  151.69 ;
   6 ;   80 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2636.70 ;     0.00 ; 16386.20 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11471.6 ;      11214.15 ;    78.97 ;      10837.98 ;    76.32 ;  151.69 ;
   6 ;   80 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2580.40 ;     0.00 ; 14524.80 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11471.6 ;      11214.15 ;    78.97 ;      10837.98 ;    76.32 ;  149.14 ;
   6 ;   80 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2605.80 ;     0.00 ; 15445.30 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11471.6 ;      11214.15 ;    78.97 ;      10837.98 ;    76.32 ;    0.00 ;
   6 ;   80 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  151.69 ;
   6 ;   80 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  151.69 ;
   6 ;   80 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  149.14 ;
   6 ;   80 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   81 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33361.71 ;     2.49 ;     0.00 ;     0.00 ;    7782.38 ;  1900.00 ;  5790.13 ;     0.00 ;  49435.9 ;     104375.34 ;    51.08 ;     120999.88 ;    59.22 ;  102.20 ;
   6 ;   81 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30038.50 ;    95.76 ;     0.00 ;     0.00 ;    7943.06 ;  1900.00 ;  5845.13 ;     0.00 ;  49435.9 ;     104375.34 ;    51.08 ;     120999.88 ;    59.22 ;  100.33 ;
   6 ;   81 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23903.37 ;   115.60 ;     0.00 ;     0.00 ;    4934.83 ;  1900.00 ;  3733.16 ;     0.00 ;  49435.9 ;     104375.34 ;    51.08 ;     120999.88 ;    59.22 ;   97.62 ;
   6 ;   81 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27729.15 ;    81.58 ;     0.00 ;     0.00 ;    6341.08 ;  1900.00 ;  4735.61 ;     0.00 ;  49435.9 ;     104375.34 ;    51.08 ;     120999.88 ;    59.22 ;  106.33 ;
   6 ;   81 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2246.44 ;     0.00 ;     0.00 ;     0.00 ;    9291.36 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5649.70 ;    28.39 ;       5914.04 ;    29.72 ;  102.20 ;
   6 ;   81 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1256.99 ;     0.00 ;     0.00 ;     0.00 ;    8705.31 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5649.70 ;    28.39 ;       5914.04 ;    29.72 ;  100.33 ;
   6 ;   81 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   531.41 ;     0.00 ;     0.00 ;     0.00 ;    6467.79 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5649.70 ;    28.39 ;       5914.04 ;    29.72 ;   97.62 ;
   6 ;   81 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1140.34 ;     0.00 ;     0.00 ;     0.00 ;    7698.86 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5649.70 ;    28.39 ;       5914.04 ;    29.72 ;  106.33 ;
   6 ;   81 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   9692.6 ;      34873.15 ;    67.58 ;      41385.05 ;    80.19 ;  101.76 ;
   6 ;   81 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4815.63 ;     0.00 ;     0.00 ;     0.00 ;    2196.77 ;    -     ;    -     ;     0.00 ;   9692.6 ;      34873.15 ;    67.58 ;      41385.05 ;    80.19 ;  100.33 ;
   6 ;   81 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1660.69 ;     0.00 ;     0.00 ;     0.00 ;    3578.31 ;    -     ;    -     ;     0.00 ;   9692.6 ;      34873.15 ;    67.58 ;      41385.05 ;    80.19 ;   97.62 ;
   6 ;   81 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3407.19 ;     0.00 ;     0.00 ;     0.00 ;    2787.10 ;    -     ;    -     ;     0.00 ;   9692.6 ;      34873.15 ;    67.58 ;      41385.05 ;    80.19 ;  106.33 ;
   6 ;   81 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14366.6 ;      11214.15 ;    78.97 ;      10979.57 ;    77.32 ;    0.00 ;
   6 ;   81 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14366.6 ;      11214.15 ;    78.97 ;      10979.57 ;    77.32 ;    0.00 ;
   6 ;   81 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14366.6 ;      11214.15 ;    78.97 ;      10979.57 ;    77.32 ;    0.00 ;
   6 ;   81 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14366.6 ;      11214.15 ;    78.97 ;      10979.57 ;    77.32 ;    0.00 ;
   6 ;   81 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   81 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   81 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   81 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   82 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31055.71 ;     0.00 ;     0.00 ;     0.00 ;   10715.89 ;  1900.00 ;  5790.13 ;     0.00 ;  48173.6 ;     104375.34 ;    51.08 ;     119390.35 ;    58.43 ;   70.95 ;
   6 ;   82 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28586.16 ;    27.55 ;     0.00 ;     0.00 ;    9957.19 ;  1900.00 ;  5845.13 ;     0.00 ;  48173.6 ;     104375.34 ;    51.08 ;     119390.35 ;    58.43 ;   70.07 ;
   6 ;   82 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23747.48 ;   115.60 ;     0.00 ;     0.00 ;    5720.72 ;  1900.00 ;  3733.16 ;     0.00 ;  48173.6 ;     104375.34 ;    51.08 ;     119390.35 ;    58.43 ;   67.12 ;
   6 ;   82 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26725.09 ;    65.98 ;     0.00 ;     0.00 ;    7959.54 ;  1900.00 ;  4735.61 ;     0.00 ;  48173.6 ;     104375.34 ;    51.08 ;     119390.35 ;    58.43 ;  106.33 ;
   6 ;   82 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  7517.02 ;     0.00 ;     0.00 ;     0.00 ;    4137.98 ;    -     ;    -     ;     0.00 ;   9135.5 ;       5649.70 ;    28.39 ;      10893.46 ;    54.75 ;   70.95 ;
   6 ;   82 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  6458.76 ;     0.00 ;     0.00 ;     0.00 ;    3620.74 ;    -     ;    -     ;     0.00 ;   9135.5 ;       5649.70 ;    28.39 ;      10893.46 ;    54.75 ;   70.07 ;
   6 ;   82 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   753.42 ;     0.00 ;  2237.77 ;     0.00 ;     0.00 ;     0.00 ;    4990.71 ;    -     ;    -     ;     0.00 ;   9135.5 ;       5649.70 ;    28.39 ;      10893.46 ;    54.75 ;   67.12 ;
   6 ;   82 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   807.38 ;     0.00 ;  4547.73 ;     0.00 ;     0.00 ;     0.00 ;    4466.79 ;    -     ;    -     ;     0.00 ;   9135.5 ;       5649.70 ;    28.39 ;      10893.46 ;    54.75 ;  106.33 ;
   6 ;   82 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4038.17 ;     0.00 ;     0.00 ;     0.00 ;    3360.83 ;    -     ;    -     ;     0.00 ;   5474.7 ;      34873.15 ;    67.58 ;      38495.94 ;    74.60 ;   70.95 ;
   6 ;   82 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3345.19 ;     0.00 ;     0.00 ;     0.00 ;    3667.21 ;    -     ;    -     ;     0.00 ;   5474.7 ;      34873.15 ;    67.58 ;      38495.94 ;    74.60 ;   70.07 ;
   6 ;   82 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.16 ;     0.00 ;     0.00 ;     0.00 ;    4026.84 ;    -     ;    -     ;     0.00 ;   5474.7 ;      34873.15 ;    67.58 ;      38495.94 ;    74.60 ;   67.12 ;
   6 ;   82 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2420.98 ;     0.00 ;     0.00 ;     0.00 ;    3773.31 ;    -     ;    -     ;     0.00 ;   5474.7 ;      34873.15 ;    67.58 ;      38495.94 ;    74.60 ;  106.33 ;
   6 ;   82 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12530.7 ;      11214.15 ;    78.97 ;      10897.51 ;    76.74 ;   68.27 ;
   6 ;   82 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 17996.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12530.7 ;      11214.15 ;    78.97 ;      10897.51 ;    76.74 ;   68.27 ;
   6 ;   82 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 14080.91 ;     0.00 ;     0.00 ;     0.00 ;   -9702.01 ;    -     ;    -     ;     0.00 ;  12530.7 ;      11214.15 ;    78.97 ;      10897.51 ;    76.74 ;   67.12 ;
